Order	Line	Ordered Item	Qty	Status	UOM	Unit Selling Price	Price List	Line Type	Qty Cancelled	Qty Fulfilled	List Price	Extended Price	Request Date	Warehouse	Ship To Location
445455	1.1	023401P0	8	Picked	EA	10.55	Hurst Price List	Paint Line	0		10.55	84.4	12/7/2019 0:00	DC1	624
445455	2.1	023602P8	0	Cancelled	EA	10.66	Hurst Price List	Paint Line	8		10.66	0	12/7/2019 0:00	DC1	624
445455	3.1	024001P10	8	Picked	EA	14.63	Hurst Price List	Paint Line	0		14.63	117.04	12/7/2019 0:00	DC1	624
445455	4.1	023805P4	12	Picked	EA	14.94	Hurst Price List	Paint Line	0		14.94	179.28	12/7/2019 0:00	DC1	624
445455	5.1	023806P8	8	Picked	EA	15.17	Hurst Price List	Paint Line	0		15.17	121.36	12/7/2019 0:00	DC1	624
445455	6.1	023805P10	8	Picked	EA	14.35	Hurst Price List	Paint Line	0		14.35	114.8	12/7/2019 0:00	DC1	624
445455	7.1	023603P4	4	Picked	EA	12.58	Hurst Price List	Paint Line	0		12.58	50.32	12/7/2019 0:00	DC1	624
445455	8.1	023603P0	8	Picked	EA	12.61	Hurst Price List	Paint Line	0		12.61	100.88	12/7/2019 0:00	DC1	624
445455	9.1	023407P10	16	Picked	EA	12.66	Hurst Price List	Paint Line	0		12.66	202.56	12/7/2019 0:00	DC1	624
445455	10.1	023403P8	8	Picked	EA	13.06	Hurst Price List	Paint Line	0		13.06	104.48	12/7/2019 0:00	DC1	624
445455	11.1	023803P10	1	Picked	EA	69.04	Hurst Price List	Paint Line	0		69.04	69.04	12/7/2019 0:00	DC1	624
445455	12.1	023809P2	8	Picked	EA	14.22	Hurst Price List	Paint Line	0		14.22	113.76	12/7/2019 0:00	DC1	624
445455	13.1	024210P8	12	Picked	EA	10.19	Hurst Price List	Paint Line	0		10.19	122.28	12/7/2019 0:00	DC1	624
445455	14.1	023610P0	8	Picked	EA	15.37	Hurst Price List	Paint Line	0		15.37	122.96	12/7/2019 0:00	DC1	624
445455	15.1	023808P6	12	Picked	EA	13.19	Hurst Price List	Paint Line	0		13.19	158.28	12/7/2019 0:00	DC1	624
445455	16.1	024005P10	9	Picked	EA	3.03	Hurst Price List	Paint Line	0		3.03	27.27	12/7/2019 0:00	DC1	624
445455	17.1	#N/A	8	Picked	EA	32.44	Hurst Price List	Sundry Line	0		32.44	259.52	12/7/2019 0:00	DC1	624
445455	18.1	#N/A	6	Picked	EA	17.8	Hurst Price List	Sundry Line	0		17.8	106.8	12/7/2019 0:00	DC1	624
445455	19.1	024405P6	3	Picked	EA	54.51	Hurst Price List	Paint Line	0		54.51	163.53	12/7/2019 0:00	DC1	624
445455	20.1	023401P10	2	Picked	EA	47.17	Hurst Price List	Paint Line	0		47.17	94.34	12/7/2019 0:00	DC1	624
445455	21.1	023405P2	6	Picked	EA	52.49	Hurst Price List	Paint Line	0		52.49	314.94	12/7/2019 0:00	DC1	624
445455	22.1	024001P6	6	Picked	EA	51.06	Hurst Price List	Paint Line	0		51.06	306.36	12/7/2019 0:00	DC1	624
445455	23.1	023609P2	8	Picked	EA	15.42	Hurst Price List	Paint Line	0		15.42	123.36	12/7/2019 0:00	DC1	624
445455	24.1	024003P10	8	Picked	EA	11.22	Hurst Price List	Paint Line	0		11.22	89.76	12/7/2019 0:00	DC1	624
445455	25.1	023610P6	12	Picked	EA	14.78	Hurst Price List	Paint Line	0		14.78	177.36	12/7/2019 0:00	DC1	624
445450	1.1	023606P8	4	Picked	EA	12.24	Hurst Price List	Paint Line	0		12.24	48.96	12/7/2019 0:00	DC1	602
445450	2.1	023610P6	8	Picked	EA	14.78	Hurst Price List	Paint Line	0		14.78	118.24	12/7/2019 0:00	DC1	602
445450	3.1	023404P4	4	Picked	EA	12.08	Hurst Price List	Paint Line	0		12.08	48.32	12/7/2019 0:00	DC1	602
445450	4.1	023809P6	8	Picked	EA	13.42	Hurst Price List	Paint Line	0		13.42	107.36	12/7/2019 0:00	DC1	602
445450	5.1	024009P4	27	Picked	EA	3.87	Hurst Price List	Paint Line	0		3.87	104.49	12/7/2019 0:00	DC1	602
445450	6.1	024605P00	3	Picked	EA	67.35	Hurst Price List	Paint Line	0		67.35	202.05	12/7/2019 0:00	DC1	602
445450	7.1	023805P8	2	Picked	EA	68.95	Hurst Price List	Paint Line	0		68.95	137.9	12/7/2019 0:00	DC1	602
445450	8.1	023401P6	9	Picked	EA	46.71	Hurst Price List	Paint Line	0		46.71	420.39	12/7/2019 0:00	DC1	602
445450	9.1	023401P10	3	Picked	EA	47.17	Hurst Price List	Paint Line	0		47.17	141.51	12/7/2019 0:00	DC1	602
445450	10.1	023406P8	2	Picked	EA	58.79	Hurst Price List	Paint Line	0		58.79	117.58	12/7/2019 0:00	DC1	602
445450	11.1	023407P8	1	Picked	EA	59.3	Hurst Price List	Paint Line	0		59.3	59.3	12/7/2019 0:00	DC1	602
445450	12.1	023803P6	16	Picked	EA	14.95	Hurst Price List	Paint Line	0		14.95	239.2	12/7/2019 0:00	DC1	602
445450	13.1	024002P0	4	Picked	EA	67.36	Hurst Price List	Paint Line	0		67.36	269.44	12/7/2019 0:00	DC1	602
445450	14.1	024001P2	6	Picked	EA	51.25	Hurst Price List	Paint Line	0		51.25	307.5	12/7/2019 0:00	DC1	602
445450	15.1	024003P2	10	Picked	EA	44.34	Hurst Price List	Paint Line	0		44.34	443.4	12/7/2019 0:00	DC1	602
445450	16.1	024001P10	8	Picked	EA	14.63	Hurst Price List	Paint Line	0		14.63	117.04	12/7/2019 0:00	DC1	602
445450	17.1	024002P2	8	Picked	EA	14.72	Hurst Price List	Paint Line	0		14.72	117.76	12/7/2019 0:00	DC1	602
445450	18.1	023401P4	8	Picked	EA	10.5	Hurst Price List	Paint Line	0		10.5	84	12/7/2019 0:00	DC1	602
445450	19.1	023401P0	8	Picked	EA	10.55	Hurst Price List	Paint Line	0		10.55	84.4	12/7/2019 0:00	DC1	602
445450	20.1	023410P6	12	Picked	EA	13.48	Hurst Price List	Paint Line	0		13.48	161.76	12/7/2019 0:00	DC1	602
445450	21.1	024210P8	16	Picked	EA	10.19	Hurst Price List	Paint Line	0		10.19	163.04	12/7/2019 0:00	DC1	602
445450	22.1	023407P10	8	Picked	EA	12.66	Hurst Price List	Paint Line	0		12.66	101.28	12/7/2019 0:00	DC1	602
445447	1.1	023406P10	12	Closed	EA	12.86	Hurst Price List	Paint Line	0	12	12.86	154.32	12/7/2019 0:00	DC1	218
445447	2.1	023810P4	2	Closed	EA	68.24	Hurst Price List	Paint Line	0	2	68.24	136.48	12/7/2019 0:00	DC1	218
445447	3.1	024006P6	2	Closed	EA	61.38	Hurst Price List	Paint Line	0	2	61.38	122.76	12/7/2019 0:00	DC1	218
445447	4.1	023610P8	2	Closed	EA	68.15	Hurst Price List	Paint Line	0	2	68.15	136.3	12/7/2019 0:00	DC1	218
445447	5.1	024406P10	6	Closed	EA	59.11	Hurst Price List	Paint Line	0	6	59.11	354.66	12/7/2019 0:00	DC1	218
445447	6.1	024410P8	3	Closed	EA	55.7	Hurst Price List	Paint Line	0	3	55.7	167.1	12/7/2019 0:00	DC1	218
445447	7.1	024407P4	3	Closed	EA	46.18	Hurst Price List	Paint Line	0	3	46.18	138.54	12/7/2019 0:00	DC1	218
445447	8.1	023407P10	16	Closed	EA	12.66	Hurst Price List	Paint Line	0	16	12.66	202.56	12/7/2019 0:00	DC1	218
445447	9.1	024003P10	12	Closed	EA	11.22	Hurst Price List	Paint Line	0	12	11.22	134.64	12/7/2019 0:00	DC1	218
445447	10.1	023610P6	12	Closed	EA	14.78	Hurst Price List	Paint Line	0	12	14.78	177.36	12/7/2019 0:00	DC1	218
445447	11.1	023809P2	16	Closed	EA	14.22	Hurst Price List	Paint Line	0	16	14.22	227.52	12/7/2019 0:00	DC1	218
445447	12.1	024410P10	9	Closed	EA	3.14	Hurst Price List	Paint Line	0	9	3.14	28.26	12/7/2019 0:00	DC1	218
445447	13.1	023809P6	4	Closed	EA	13.42	Hurst Price List	Paint Line	0	4	13.42	53.68	12/7/2019 0:00	DC1	218
445447	14.1	023810P6	4	Closed	EA	13.42	Hurst Price List	Paint Line	0	4	13.42	53.68	12/7/2019 0:00	DC1	218
445447	15.1	023801P2	4	Closed	EA	12.06	Hurst Price List	Paint Line	0	4	12.06	48.24	12/7/2019 0:00	DC1	218
445447	16.1	024408P2	8	Closed	EA	12.27	Hurst Price List	Paint Line	0	8	12.27	98.16	12/7/2019 0:00	DC1	218
445447	17.1	024408P8	4	Closed	EA	11.44	Hurst Price List	Paint Line	0	4	11.44	45.76	12/7/2019 0:00	DC1	218
445447	18.1	023409P10	4	Closed	EA	9.42	Hurst Price List	Paint Line	0	4	9.42	37.68	12/7/2019 0:00	DC1	218
445447	19.1	023807P0	4	Closed	EA	14.47	Hurst Price List	Paint Line	0	4	14.47	57.88	12/7/2019 0:00	DC1	218
445447	20.1	024601P4	4	Closed	EA	17.2	Hurst Price List	Paint Line	0	4	17.2	68.8	12/7/2019 0:00	DC1	218
445447	21.1	024001P4	8	Closed	EA	11.37	Hurst Price List	Paint Line	0	8	11.37	90.96	12/7/2019 0:00	DC1	218
445447	22.1	023409P6	4	Closed	EA	11.22	Hurst Price List	Paint Line	0	4	11.22	44.88	12/7/2019 0:00	DC1	218
445447	23.1	023401P4	8	Closed	EA	10.5	Hurst Price List	Paint Line	0	8	10.5	84	12/7/2019 0:00	DC1	218
445447	24.1	023401P8	12	Closed	EA	10.59	Hurst Price List	Paint Line	0	12	10.59	127.08	12/7/2019 0:00	DC1	218
445447	25.1	023406P6	8	Closed	EA	12.91	Hurst Price List	Paint Line	0	8	12.91	103.28	12/7/2019 0:00	DC1	218
445447	26.1	023410P2	4	Closed	EA	13.55	Hurst Price List	Paint Line	0	4	13.55	54.2	12/7/2019 0:00	DC1	218
445447	27.1	023410P6	8	Closed	EA	13.48	Hurst Price List	Paint Line	0	8	13.48	107.84	12/7/2019 0:00	DC1	218
445447	28.1	023602P6	4	Closed	EA	13.12	Hurst Price List	Paint Line	0	4	13.12	52.48	12/7/2019 0:00	DC1	218
445447	29.1	023602P8	0	Cancelled	EA	10.66	Hurst Price List	Paint Line	4		10.66	0	12/7/2019 0:00	DC1	218
445447	30.1	024001P10	8	Closed	EA	14.63	Hurst Price List	Paint Line	0	8	14.63	117.04	12/7/2019 0:00	DC1	218
445447	31.1	023610P0	8	Closed	EA	15.37	Hurst Price List	Paint Line	0	8	15.37	122.96	12/7/2019 0:00	DC1	218
445447	32.1	023609P2	4	Closed	EA	15.42	Hurst Price List	Paint Line	0	4	15.42	61.68	12/7/2019 0:00	DC1	218
445447	33.1	023403P2	3	Closed	EA	62.15	Hurst Price List	Paint Line	0	3	62.15	186.45	12/7/2019 0:00	DC1	218
445447	34.1	023806P8	12	Closed	EA	15.17	Hurst Price List	Paint Line	0	12	15.17	182.04	12/7/2019 0:00	DC1	218
445447	35.1	024410P6	9	Closed	EA	3.61	Hurst Price List	Paint Line	0	9	3.61	32.49	12/7/2019 0:00	DC1	218
445447	36.1	024202P10	9	Closed	EA	3.78	Hurst Price List	Paint Line	0	9	3.78	34.02	12/7/2019 0:00	DC1	218
445447	37.1	024203P0	9	Closed	EA	3.71	Hurst Price List	Paint Line	0	9	3.71	33.39	12/7/2019 0:00	DC1	218
445447	38.1	024403P0	9	Closed	EA	4.34	Hurst Price List	Paint Line	0	9	4.34	39.06	12/7/2019 0:00	DC1	218
445447	39.1	023805P6	9	Closed	EA	4.28	Hurst Price List	Paint Line	0	9	4.28	38.52	12/7/2019 0:00	DC1	218
445447	40.1	#N/A	6	Closed	EA	5.68	Hurst Price List	Sundry Line	0	6	5.68	34.08	12/7/2019 0:00	DC1	218
445447	41.1	024004P2	14	Closed	EA	50.35	Hurst Price List	Paint Line	0	14	50.35	704.9	12/7/2019 0:00	DC1	218
445447	42.1	023402P10	2	Closed	EA	31.57	Hurst Price List	Paint Line	0	2	31.57	63.14	12/7/2019 0:00	DC1	218
445447	43.1	023405P2	5	Closed	EA	52.49	Hurst Price List	Paint Line	0	5	52.49	262.45	12/7/2019 0:00	DC1	218
445447	44.1	023408P0	8	Closed	EA	57.57	Hurst Price List	Paint Line	0	8	57.57	460.56	12/7/2019 0:00	DC1	218
445447	45.1	023403P10	3	Closed	EA	59.57	Hurst Price List	Paint Line	0	3	59.57	178.71	12/7/2019 0:00	DC1	218
445446	1.1	024009P4	27	Picked	EA	3.87	Hurst Price List	Paint Line	0		3.87	104.49	12/7/2019 0:00	DC1	907
445446	2.1	023408P0	9	Picked	EA	57.57	Hurst Price List	Paint Line	0		57.57	518.13	12/7/2019 0:00	DC1	907
445446	3.1	023604P0	3	Picked	EA	41.2	Hurst Price List	Paint Line	0		41.2	123.6	12/7/2019 0:00	DC1	907
445446	4.1	024001P6	9	Picked	EA	51.06	Hurst Price List	Paint Line	0		51.06	459.54	12/7/2019 0:00	DC1	907
445446	5.1	023610P2	3	Picked	EA	71.06	Hurst Price List	Paint Line	0		71.06	213.18	12/7/2019 0:00	DC1	907
445446	6.1	023402P0	4	Picked	EA	10.65	Hurst Price List	Paint Line	0		10.65	42.6	12/7/2019 0:00	DC1	907
445446	7.1	023406P6	4	Picked	EA	12.91	Hurst Price List	Paint Line	0		12.91	51.64	12/7/2019 0:00	DC1	907
445446	8.1	023406P10	4	Picked	EA	12.86	Hurst Price List	Paint Line	0		12.86	51.44	12/7/2019 0:00	DC1	907
445446	9.1	023604P4	4	Picked	EA	8.89	Hurst Price List	Paint Line	0		8.89	35.56	12/7/2019 0:00	DC1	907
445446	10.1	023601P10	4	Picked	EA	10.62	Hurst Price List	Paint Line	0		10.62	42.48	12/7/2019 0:00	DC1	907
445446	11.1	023405P0	12	Picked	EA	11.64	Hurst Price List	Paint Line	0		11.64	139.68	12/7/2019 0:00	DC1	907
445446	12.1	024003P10	12	Picked	EA	11.22	Hurst Price List	Paint Line	0		11.22	134.64	12/7/2019 0:00	DC1	907
445446	13.1	023402P8	8	Picked	EA	7.46	Hurst Price List	Paint Line	0		7.46	59.68	12/7/2019 0:00	DC1	907
445446	14.1	024403P10	4	Picked	EA	9.96	Hurst Price List	Paint Line	0		9.96	39.84	12/7/2019 0:00	DC1	907
445446	15.1	023408P2	8	Picked	EA	11.64	Hurst Price List	Paint Line	0		11.64	93.12	12/7/2019 0:00	DC1	907
445446	16.1	023408P6	8	Picked	EA	9.75	Hurst Price List	Paint Line	0		9.75	78	12/7/2019 0:00	DC1	907
445446	17.1	023810P2	8	Picked	EA	14.79	Hurst Price List	Paint Line	0		14.79	118.32	12/7/2019 0:00	DC1	907
445446	18.1	023803P6	12	Picked	EA	14.95	Hurst Price List	Paint Line	0		14.95	179.4	12/7/2019 0:00	DC1	907
445446	19.1	023806P8	12	Picked	EA	15.17	Hurst Price List	Paint Line	0		15.17	182.04	12/7/2019 0:00	DC1	907
445446	20.1	024409P8	8	Picked	EA	8.89	Hurst Price List	Paint Line	0		8.89	71.12	12/7/2019 0:00	DC1	907
445446	21.1	024203P10	4	Picked	EA	10.61	Hurst Price List	Paint Line	0		10.61	42.44	12/7/2019 0:00	DC1	907
445446	22.1	023809P6	12	Picked	EA	13.42	Hurst Price List	Paint Line	0		13.42	161.04	12/7/2019 0:00	DC1	907
445446	23.1	023608P0	4	Picked	EA	14.62	Hurst Price List	Paint Line	0		14.62	58.48	12/7/2019 0:00	DC1	907
445446	24.1	023605P10	8	Picked	EA	12.83	Hurst Price List	Paint Line	0		12.83	102.64	12/7/2019 0:00	DC1	907
445446	25.1	023606P8	12	Picked	EA	12.24	Hurst Price List	Paint Line	0		12.24	146.88	12/7/2019 0:00	DC1	907
445446	26.1	024401P8	16	Picked	EA	15.11	Hurst Price List	Paint Line	0		15.11	241.76	12/7/2019 0:00	DC1	907
445446	27.1	024004P6	9	Picked	EA	3.05	Hurst Price List	Paint Line	0		3.05	27.45	12/7/2019 0:00	DC1	907
445446	28.1	023606P10	9	Picked	EA	3.6	Hurst Price List	Paint Line	0		3.6	32.4	12/7/2019 0:00	DC1	907
445446	29.1	#N/A	9	Picked	EA	5.17	Hurst Price List	Sundry Line	0		5.17	46.53	12/7/2019 0:00	DC1	907
445446	30.1	#N/A	9	Picked	EA	4.72	Hurst Price List	Sundry Line	0		4.72	42.48	12/7/2019 0:00	DC1	907
445446	31.1	023806P0	9	Picked	EA	4.13	Hurst Price List	Paint Line	0		4.13	37.17	12/7/2019 0:00	DC1	907
445446	32.1	024007P10	9	Picked	EA	3.78	Hurst Price List	Paint Line	0		3.78	34.02	12/7/2019 0:00	DC1	907
445446	33.1	023610P0	16	Picked	EA	15.37	Hurst Price List	Paint Line	0		15.37	245.92	12/7/2019 0:00	DC1	907
445446	34.1	024403P2	9	Picked	EA	4.16	Hurst Price List	Paint Line	0		4.16	37.44	12/7/2019 0:00	DC1	907
445446	35.1	024004P0	18	Picked	EA	3.35	Hurst Price List	Paint Line	0		3.35	60.3	12/7/2019 0:00	DC1	907
445446	36.1	023805P6	18	Picked	EA	4.28	Hurst Price List	Paint Line	0		4.28	77.04	12/7/2019 0:00	DC1	907
445446	37.1	024210P10	9	Picked	EA	44.81	Hurst Price List	Paint Line	0		44.81	403.29	12/7/2019 0:00	DC1	907
445442	1.1	023803P6	8	Picked	EA	14.95	Hurst Price List	Paint Line	0		14.95	119.6	12/7/2019 0:00	DC1	610
445442	2.1	023610P6	16	Picked	EA	14.78	Hurst Price List	Paint Line	0		14.78	236.48	12/7/2019 0:00	DC1	610
445442	3.1	023810P2	16	Picked	EA	14.79	Hurst Price List	Paint Line	0		14.79	236.64	12/7/2019 0:00	DC1	610
445442	4.1	024407P0	4	Picked	EA	12.97	Hurst Price List	Paint Line	0		12.97	51.88	12/7/2019 0:00	DC1	610
445442	5.1	023403P8	16	Picked	EA	13.06	Hurst Price List	Paint Line	0		13.06	208.96	12/7/2019 0:00	DC1	610
445442	6.1	023407P10	20	Picked	EA	12.66	Hurst Price List	Paint Line	0		12.66	253.2	12/7/2019 0:00	DC1	610
445442	7.1	023410P2	4	Picked	EA	13.55	Hurst Price List	Paint Line	0		13.55	54.2	12/7/2019 0:00	DC1	610
445442	8.1	023803P2	4	Picked	EA	15.13	Hurst Price List	Paint Line	0		15.13	60.52	12/7/2019 0:00	DC1	610
445442	9.1	024403P4	4	Picked	EA	15.54	Hurst Price List	Paint Line	0		15.54	62.16	12/7/2019 0:00	DC1	610
445442	10.1	024004P2	20	Picked	EA	50.35	Hurst Price List	Paint Line	0		50.35	1,007.00	12/7/2019 0:00	DC1	610
445442	11.1	023610P8	12	Picked	EA	68.15	Hurst Price List	Paint Line	0		68.15	817.8	12/7/2019 0:00	DC1	610
445442	12.1	024003P2	19	Picked	EA	44.34	Hurst Price List	Paint Line	0		44.34	842.46	12/7/2019 0:00	DC1	610
445442	13.1	023408P0	28	Picked	EA	57.57	Hurst Price List	Paint Line	0		57.57	1,611.96	12/7/2019 0:00	DC1	610
445442	14.1	024003P10	16	Picked	EA	11.22	Hurst Price List	Paint Line	0		11.22	179.52	12/7/2019 0:00	DC1	610
445442	15.1	023801P8	12	Picked	EA	14.9	Hurst Price List	Paint Line	0		14.9	178.8	12/7/2019 0:00	DC1	610
445441	1.1	023803P2	12	Closed	EA	15.13	Hurst Price List	Paint Line	0	12	15.13	181.56	12/7/2019 0:00	DC1	217
445441	2.1	023809P6	8	Closed	EA	13.42	Hurst Price List	Paint Line	0	8	13.42	107.36	12/7/2019 0:00	DC1	217
445441	3.1	024210P8	12	Closed	EA	10.19	Hurst Price List	Paint Line	0	12	10.19	122.28	12/7/2019 0:00	DC1	217
445441	4.1	023407P10	12	Closed	EA	12.66	Hurst Price List	Paint Line	0	12	12.66	151.92	12/7/2019 0:00	DC1	217
445441	5.1	023610P6	12	Closed	EA	14.78	Hurst Price List	Paint Line	0	12	14.78	177.36	12/7/2019 0:00	DC1	217
445441	6.1	023809P2	12	Closed	EA	14.22	Hurst Price List	Paint Line	0	12	14.22	170.64	12/7/2019 0:00	DC1	217
445441	7.1	023405P0	12	Closed	EA	11.64	Hurst Price List	Paint Line	0	12	11.64	139.68	12/7/2019 0:00	DC1	217
445441	8.1	024009P8	9	Closed	EA	3.16	Hurst Price List	Paint Line	0	9	3.16	28.44	12/7/2019 0:00	DC1	217
445441	9.1	024009P10	9	Closed	EA	2.97	Hurst Price List	Paint Line	0	9	2.97	26.73	12/7/2019 0:00	DC1	217
445441	10.1	023803P8	9	Closed	EA	4.28	Hurst Price List	Paint Line	0	9	4.28	38.52	12/7/2019 0:00	DC1	217
445441	11.1	024403P0	9	Closed	EA	4.34	Hurst Price List	Paint Line	0	9	4.34	39.06	12/7/2019 0:00	DC1	217
445441	12.1	024010P4	8	Closed	EA	39.97	Hurst Price List	Paint Line	0	8	39.97	319.76	12/7/2019 0:00	DC1	217
445441	13.1	024201P4	6	Closed	EA	54.26	Hurst Price List	Paint Line	0	6	54.26	325.56	12/7/2019 0:00	DC1	217
445441	14.1	023407P0	3	Closed	EA	58.53	Hurst Price List	Paint Line	0	3	58.53	175.59	12/7/2019 0:00	DC1	217
445441	15.1	023409P4	3	Closed	EA	54.23	Hurst Price List	Paint Line	0	3	54.23	162.69	12/7/2019 0:00	DC1	217
445441	16.1	023809P4	3	Closed	EA	65.38	Hurst Price List	Paint Line	0	3	65.38	196.14	12/7/2019 0:00	DC1	217
445441	17.1	023610P8	3	Closed	EA	68.15	Hurst Price List	Paint Line	0	3	68.15	204.45	12/7/2019 0:00	DC1	217
445441	18.1	024010P2	4	Closed	EA	9.14	Hurst Price List	Paint Line	0	4	9.14	36.56	12/7/2019 0:00	DC1	217
445441	19.1	024010P10	4	Closed	EA	11.15	Hurst Price List	Paint Line	0	4	11.15	44.6	12/7/2019 0:00	DC1	217
445441	20.1	023401P4	4	Closed	EA	10.5	Hurst Price List	Paint Line	0	4	10.5	42	12/7/2019 0:00	DC1	217
445441	21.1	024006P10	4	Closed	EA	9.57	Hurst Price List	Paint Line	0	4	9.57	38.28	12/7/2019 0:00	DC1	217
445441	22.1	023406P10	8	Closed	EA	12.86	Hurst Price List	Paint Line	0	8	12.86	102.88	12/7/2019 0:00	DC1	217
445441	23.1	023804P6	4	Closed	EA	13.65	Hurst Price List	Paint Line	0	4	13.65	54.6	12/7/2019 0:00	DC1	217
445438	1.1	024002P0	3	Closed	EA	67.36	Hurst Price List	Paint Line	0	3	67.36	202.08	12/7/2019 0:00	DC1	213
445438	2.1	024002P2	4	Closed	EA	14.72	Hurst Price List	Paint Line	0	4	14.72	58.88	12/7/2019 0:00	DC1	213
445438	3.1	023610P0	8	Closed	EA	15.37	Hurst Price List	Paint Line	0	8	15.37	122.96	12/7/2019 0:00	DC1	213
445438	4.1	023610P6	8	Closed	EA	14.78	Hurst Price List	Paint Line	0	8	14.78	118.24	12/7/2019 0:00	DC1	213
445438	5.1	023801P8	4	Closed	EA	14.9	Hurst Price List	Paint Line	0	4	14.9	59.6	12/7/2019 0:00	DC1	213
445438	6.1	023802P2	4	Closed	EA	14.36	Hurst Price List	Paint Line	0	4	14.36	57.44	12/7/2019 0:00	DC1	213
445438	7.1	023804P0	4	Closed	EA	14.37	Hurst Price List	Paint Line	0	4	14.37	57.48	12/7/2019 0:00	DC1	213
445438	8.1	023805P8	2	Closed	EA	68.95	Hurst Price List	Paint Line	0	2	68.95	137.9	12/7/2019 0:00	DC1	213
445438	9.1	024001P4	8	Closed	EA	11.37	Hurst Price List	Paint Line	0	8	11.37	90.96	12/7/2019 0:00	DC1	213
445438	10.1	024003P10	12	Closed	EA	11.22	Hurst Price List	Paint Line	0	12	11.22	134.64	12/7/2019 0:00	DC1	213
445438	11.1	023806P10	1	Closed	EA	70.13	Hurst Price List	Paint Line	0	1	70.13	70.13	12/7/2019 0:00	DC1	213
445438	12.1	024403P4	4	Closed	EA	15.54	Hurst Price List	Paint Line	0	4	15.54	62.16	12/7/2019 0:00	DC1	213
445438	13.1	024602P4	4	Closed	EA	17.29	Hurst Price List	Paint Line	0	4	17.29	69.16	12/7/2019 0:00	DC1	213
445438	14.1	024609P8	4	Closed	EA	17.53	Hurst Price List	Paint Line	0	4	17.53	70.12	12/7/2019 0:00	DC1	213
445438	15.1	024608P10	4	Closed	EA	15.45	Hurst Price List	Paint Line	0	4	15.45	61.8	12/7/2019 0:00	DC1	213
445438	16.1	024010P4	6	Closed	EA	39.97	Hurst Price List	Paint Line	0	6	39.97	239.82	12/7/2019 0:00	DC1	213
445438	17.1	023407P10	16	Closed	EA	12.66	Hurst Price List	Paint Line	0	16	12.66	202.56	12/7/2019 0:00	DC1	213
445438	18.1	023410P6	8	Closed	EA	13.48	Hurst Price List	Paint Line	0	8	13.48	107.84	12/7/2019 0:00	DC1	213
445438	19.1	024201P2	4	Closed	EA	12	Hurst Price List	Paint Line	0	4	12	48	12/7/2019 0:00	DC1	213
445438	20.1	024210P8	16	Closed	EA	10.19	Hurst Price List	Paint Line	0	16	10.19	163.04	12/7/2019 0:00	DC1	213
445438	21.1	023402P4	3	Closed	EA	50.47	Hurst Price List	Paint Line	0	3	50.47	151.41	12/7/2019 0:00	DC1	213
445438	22.1	023405P0	24	Closed	EA	11.64	Hurst Price List	Paint Line	0	24	11.64	279.36	12/7/2019 0:00	DC1	213
