Order	Line	Ordered Item	Qty	Status	UOM	Unit Selling Price	Price List	Line Type	Qty Cancelled	Qty Fulfilled	List Price	Extended Price	Request Date	Warehouse	Ship To Location
439123	1.1	023805P8	21	Closed	EA	68.95	Hurst Price List	Paint Line	0	21	68.95	1,447.95	8/22/2019 0:00	DC1	1119
439123	2.1	023806P8	4	Closed	EA	15.17	Hurst Price List	Paint Line	0	4	15.17	60.68	8/22/2019 0:00	DC1	1119
439123	3.1	023401P4	4	Closed	EA	10.5	Hurst Price List	Paint Line	0	4	10.5	42	8/22/2019 0:00	DC1	1119
439123	4.1	024003P10	28	Closed	EA	11.22	Hurst Price List	Paint Line	0	28	11.22	314.16	8/22/2019 0:00	DC1	1119
439123	5.1	024004P4	8	Closed	EA	10.04	Hurst Price List	Paint Line	0	8	10.04	80.32	8/22/2019 0:00	DC1	1119
439123	6.1	024210P8	8	Closed	EA	10.19	Hurst Price List	Paint Line	0	8	10.19	81.52	8/22/2019 0:00	DC1	1119
439123	7.1	023407P10	8	Closed	EA	12.66	Hurst Price List	Paint Line	0	8	12.66	101.28	8/22/2019 0:00	DC1	1119
439123	8.1	024004P10	8	Closed	EA	8.33	Hurst Price List	Paint Line	0	8	8.33	66.64	8/22/2019 0:00	DC1	1119
439123	9.1	023403P8	8	Closed	EA	13.06	Hurst Price List	Paint Line	0	8	13.06	104.48	8/22/2019 0:00	DC1	1119
439123	10.1	023606P8	8	Closed	EA	12.24	Hurst Price List	Paint Line	0	8	12.24	97.92	8/22/2019 0:00	DC1	1119
439123	11.1	023810P2	4	Closed	EA	14.79	Hurst Price List	Paint Line	0	4	14.79	59.16	8/22/2019 0:00	DC1	1119
439123	12.1	024004P2	9	Closed	EA	50.35	Hurst Price List	Paint Line	0	9	50.35	453.15	8/22/2019 0:00	DC1	1119
439123	13.1	023810P6	4	Closed	EA	13.42	Hurst Price List	Paint Line	0	4	13.42	53.68	8/22/2019 0:00	DC1	1119
439123	14.1	023801P2	4	Closed	EA	12.06	Hurst Price List	Paint Line	0	4	12.06	48.24	8/22/2019 0:00	DC1	1119
439123	15.1	024408P2	8	Closed	EA	12.27	Hurst Price List	Paint Line	0	8	12.27	98.16	8/22/2019 0:00	DC1	1119
439123	16.1	024407P0	4	Closed	EA	12.97	Hurst Price List	Paint Line	0	4	12.97	51.88	8/22/2019 0:00	DC1	1119
439123	17.1	024409P2	12	Closed	EA	9.92	Hurst Price List	Paint Line	0	12	9.92	119.04	8/22/2019 0:00	DC1	1119
439123	18.1	023808P6	12	Closed	EA	13.19	Hurst Price List	Paint Line	0	12	13.19	158.28	8/22/2019 0:00	DC1	1119
439123	19.1	024003P0	8	Closed	EA	10.01	Hurst Price List	Paint Line	0	8	10.01	80.08	8/22/2019 0:00	DC1	1119
439123	20.1	#N/A	2	Closed	EA	25.12	Hurst Price List	Sundry Line	0	2	25.12	50.24	8/22/2019 0:00	DC1	1119
439123	21.1	023808P8	9	Closed	EA	3.84	Hurst Price List	Paint Line	0	9	3.84	34.56	8/22/2019 0:00	DC1	1119
439123	22.1	#N/A	4	Closed	EA	8.51	Hurst Price List	Sundry Line	0	4	8.51	34.04	8/22/2019 0:00	DC1	1119
439123	23.1	024606P00	15	Closed	EA	32.85	Hurst Price List	Paint Line	0	15	32.85	492.75	8/22/2019 0:00	DC1	1119
439123	24.1	024009P4	27	Closed	EA	3.87	Hurst Price List	Paint Line	0	27	3.87	104.49	8/22/2019 0:00	DC1	1119
439123	25.1	024009P6	9	Closed	EA	3.74	Hurst Price List	Paint Line	0	9	3.74	33.66	8/22/2019 0:00	DC1	1119
439123	26.1	024009P10	9	Closed	EA	2.97	Hurst Price List	Paint Line	0	9	2.97	26.73	8/22/2019 0:00	DC1	1119
439123	27.1	023606P0	9	Closed	EA	3.75	Hurst Price List	Paint Line	0	9	3.75	33.75	8/22/2019 0:00	DC1	1119
439123	28.1	#N/A	8	Closed	EA	32.44	Hurst Price List	Sundry Line	0	8	32.44	259.52	8/22/2019 0:00	DC1	1119
439123	29.1	#N/A	4	Closed	EA	23.36	Hurst Price List	Sundry Line	0	4	23.36	93.44	8/22/2019 0:00	DC1	1119
439123	30.1	#N/A	4	Closed	EA	17.8	Hurst Price List	Sundry Line	0	4	17.8	71.2	8/22/2019 0:00	DC1	1119
439123	31.1	#N/A	2	Closed	EA	13.72	Hurst Price List	Sundry Line	0	2	13.72	27.44	8/22/2019 0:00	DC1	1119
439123	32.1	#N/A	6	Closed	EA	8.38	Hurst Price List	Sundry Line	0	6	8.38	50.28	8/22/2019 0:00	DC1	1119
439123	33.1	023803P6	8	Closed	EA	14.95	Hurst Price List	Paint Line	0	8	14.95	119.6	8/22/2019 0:00	DC1	1119
439123	34.1	023805P4	8	Closed	EA	14.94	Hurst Price List	Paint Line	0	8	14.94	119.52	8/22/2019 0:00	DC1	1119
439123	35.1	023610P0	4	Closed	EA	15.37	Hurst Price List	Paint Line	0	4	15.37	61.48	8/22/2019 0:00	DC1	1119
439123	36.1	024002P8	4	Closed	EA	11.79	Hurst Price List	Paint Line	0	4	11.79	47.16	8/22/2019 0:00	DC1	1119
439123	37.1	023806P4	8	Closed	EA	12.93	Hurst Price List	Paint Line	0	8	12.93	103.44	8/22/2019 0:00	DC1	1119
439123	38.1	023806P6	4	Closed	EA	12.17	Hurst Price List	Paint Line	0	4	12.17	48.68	8/22/2019 0:00	DC1	1119
439122	1.1	023407P10	24	Shipped	EA	12.66	Hurst Price List	Paint Line	0		12.66	303.84	8/22/2019 0:00	DC1	628
439122	2.1	024407P8	6	Shipped	EA	50.76	Hurst Price List	Paint Line	0		50.76	304.56	8/22/2019 0:00	DC1	628
439122	3.1	024408P10	9	Shipped	EA	3.4	Hurst Price List	Paint Line	0		3.4	30.6	8/22/2019 0:00	DC1	628
439122	4.1	023608P8	3	Shipped	EA	51.94	Hurst Price List	Paint Line	0		51.94	155.82	8/22/2019 0:00	DC1	628
439122	5.1	023606P0	9	Shipped	EA	3.75	Hurst Price List	Paint Line	0		3.75	33.75	8/22/2019 0:00	DC1	628
439122	6.1	023606P8	8	Shipped	EA	12.24	Hurst Price List	Paint Line	0		12.24	97.92	8/22/2019 0:00	DC1	628
439122	7.1	023610P2	12	Shipped	EA	71.06	Hurst Price List	Paint Line	0		71.06	852.72	8/22/2019 0:00	DC1	628
439122	8.1	023803P8	9	Shipped	EA	4.28	Hurst Price List	Paint Line	0		4.28	38.52	8/22/2019 0:00	DC1	628
439122	9.1	024004P0	9	Shipped	EA	3.35	Hurst Price List	Paint Line	0		3.35	30.15	8/22/2019 0:00	DC1	628
439122	10.1	024408P4	9	Shipped	EA	3.61	Hurst Price List	Paint Line	0		3.61	32.49	8/22/2019 0:00	DC1	628
439122	11.1	024409P4	9	Shipped	EA	3.02	Hurst Price List	Paint Line	0		3.02	27.18	8/22/2019 0:00	DC1	628
439122	12.1	024409P10	9	Shipped	EA	2.76	Hurst Price List	Paint Line	0		2.76	24.84	8/22/2019 0:00	DC1	628
439122	13.1	#N/A	8	Shipped	EA	7.17	Hurst Price List	Sundry Line	0		7.17	57.36	8/22/2019 0:00	DC1	628
439122	14.1	#N/A	8	Shipped	EA	8.51	Hurst Price List	Sundry Line	0		8.51	68.08	8/22/2019 0:00	DC1	628
439122	15.1	#N/A	4	Shipped	EA	18.17	Hurst Price List	Sundry Line	0		18.17	72.68	8/22/2019 0:00	DC1	628
439122	16.1	024406P10	6	Shipped	EA	59.11	Hurst Price List	Paint Line	0		59.11	354.66	8/22/2019 0:00	DC1	628
439122	17.1	024008P10	6	Shipped	EA	62.63	Hurst Price List	Paint Line	0		62.63	375.78	8/22/2019 0:00	DC1	628
439122	18.1	024605P00	6	Shipped	EA	67.35	Hurst Price List	Paint Line	0		67.35	404.1	8/22/2019 0:00	DC1	628
439122	19.1	023609P0	6	Shipped	EA	69.17	Hurst Price List	Paint Line	0		69.17	415.02	8/22/2019 0:00	DC1	628
439122	20.1	023606P2	3	Shipped	EA	58.42	Hurst Price List	Paint Line	0		58.42	175.26	8/22/2019 0:00	DC1	628
439122	21.1	023808P10	6	Shipped	EA	60.22	Hurst Price List	Paint Line	0		60.22	361.32	8/22/2019 0:00	DC1	628
439122	22.1	024007P0	6	Shipped	EA	61.62	Hurst Price List	Paint Line	0		61.62	369.72	8/22/2019 0:00	DC1	628
439122	23.1	023401P6	12	Shipped	EA	46.71	Hurst Price List	Paint Line	0		46.71	560.52	8/22/2019 0:00	DC1	628
439122	24.1	023401P2	3	Shipped	EA	46.98	Hurst Price List	Paint Line	0		46.98	140.94	8/22/2019 0:00	DC1	628
439122	25.1	023407P8	6	Shipped	EA	59.3	Hurst Price List	Paint Line	0		59.3	355.8	8/22/2019 0:00	DC1	628
439122	26.1	023407P4	6	Shipped	EA	58.99	Hurst Price List	Paint Line	0		58.99	353.94	8/22/2019 0:00	DC1	628
439122	27.1	023405P8	0	Cancelled	EA	72.29	Hurst Price List	Paint Line	3		72.29	0	8/22/2019 0:00	DC1	628
439122	28.1	023610P8	3	Shipped	EA	68.15	Hurst Price List	Paint Line	0		68.15	204.45	8/22/2019 0:00	DC1	628
439122	29.1	023809P4	3	Shipped	EA	65.38	Hurst Price List	Paint Line	0		65.38	196.14	8/22/2019 0:00	DC1	628
439122	30.1	024210P10	12	Shipped	EA	44.81	Hurst Price List	Paint Line	0		44.81	537.72	8/22/2019 0:00	DC1	628
439122	31.1	023403P8	48	Shipped	EA	13.06	Hurst Price List	Paint Line	0		13.06	626.88	8/22/2019 0:00	DC1	628
439122	32.1	023408P0	12	Shipped	EA	57.57	Hurst Price List	Paint Line	0		57.57	690.84	8/22/2019 0:00	DC1	628
439122	33.1	024409P0	9	Shipped	EA	51.45	Hurst Price List	Paint Line	0		51.45	463.05	8/22/2019 0:00	DC1	628
439122	34.1	023604P0	6	Shipped	EA	41.2	Hurst Price List	Paint Line	0		41.2	247.2	8/22/2019 0:00	DC1	628
439122	35.1	024202P4	6	Shipped	EA	42.47	Hurst Price List	Paint Line	0		42.47	254.82	8/22/2019 0:00	DC1	628
439122	36.1	024409P6	3	Shipped	EA	43.89	Hurst Price List	Paint Line	0		43.89	131.67	8/22/2019 0:00	DC1	628
439122	37.1	023605P6	8	Shipped	EA	12.72	Hurst Price List	Paint Line	0		12.72	101.76	8/22/2019 0:00	DC1	628
439122	38.1	023601P10	4	Shipped	EA	10.62	Hurst Price List	Paint Line	0		10.62	42.48	8/22/2019 0:00	DC1	628
439122	39.1	023602P8	4	Shipped	EA	10.66	Hurst Price List	Paint Line	0		10.66	42.64	8/22/2019 0:00	DC1	628
439122	40.1	023608P6	8	Shipped	EA	11.54	Hurst Price List	Paint Line	0		11.54	92.32	8/22/2019 0:00	DC1	628
439122	41.1	023402P8	8	Shipped	EA	7.46	Hurst Price List	Paint Line	0		7.46	59.68	8/22/2019 0:00	DC1	628
439122	42.1	023810P8	4	Shipped	EA	12.4	Hurst Price List	Paint Line	0		12.4	49.6	8/22/2019 0:00	DC1	628
439122	43.1	024404P2	4	Shipped	EA	11.09	Hurst Price List	Paint Line	0		11.09	44.36	8/22/2019 0:00	DC1	628
439122	44.1	023409P2	8	Shipped	EA	11.99	Hurst Price List	Paint Line	0		11.99	95.92	8/22/2019 0:00	DC1	628
439122	45.1	023804P6	8	Shipped	EA	13.65	Hurst Price List	Paint Line	0		13.65	109.2	8/22/2019 0:00	DC1	628
439122	46.1	024408P0	12	Shipped	EA	11.93	Hurst Price List	Paint Line	0		11.93	143.16	8/22/2019 0:00	DC1	628
439122	47.1	023604P8	8	Shipped	EA	10.26	Hurst Price List	Paint Line	0		10.26	82.08	8/22/2019 0:00	DC1	628
439122	48.1	024202P2	8	Shipped	EA	9.64	Hurst Price List	Paint Line	0		9.64	77.12	8/22/2019 0:00	DC1	628
439122	49.1	024210P8	28	Shipped	EA	10.19	Hurst Price List	Paint Line	0		10.19	285.32	8/22/2019 0:00	DC1	628
439122	50.1	023405P0	16	Shipped	EA	11.64	Hurst Price List	Paint Line	0		11.64	186.24	8/22/2019 0:00	DC1	628
439122	51.1	024604P00	12	Shipped	EA	14.62	Hurst Price List	Paint Line	0		14.62	175.44	8/22/2019 0:00	DC1	628
439122	52.1	024408P8	24	Shipped	EA	11.44	Hurst Price List	Paint Line	0		11.44	274.56	8/22/2019 0:00	DC1	628
439122	53.1	024602P4	4	Shipped	EA	17.29	Hurst Price List	Paint Line	0		17.29	69.16	8/22/2019 0:00	DC1	628
439122	54.1	024003P10	12	Shipped	EA	11.22	Hurst Price List	Paint Line	0		11.22	134.64	8/22/2019 0:00	DC1	628
439122	55.1	023406P6	12	Shipped	EA	12.91	Hurst Price List	Paint Line	0		12.91	154.92	8/22/2019 0:00	DC1	628
439122	56.1	023401P4	24	Shipped	EA	10.5	Hurst Price List	Paint Line	0		10.5	252	8/22/2019 0:00	DC1	628
439122	57.1	023410P6	24	Shipped	EA	13.48	Hurst Price List	Paint Line	0		13.48	323.52	8/22/2019 0:00	DC1	628
439122	58.1	024001P4	12	Shipped	EA	11.37	Hurst Price List	Paint Line	0		11.37	136.44	8/22/2019 0:00	DC1	628
439122	59.1	023610P6	12	Shipped	EA	14.78	Hurst Price List	Paint Line	0		14.78	177.36	8/22/2019 0:00	DC1	628
439122	60.1	024004P4	16	Shipped	EA	10.04	Hurst Price List	Paint Line	0		10.04	160.64	8/22/2019 0:00	DC1	628
439122	61.1	023808P6	12	Shipped	EA	13.19	Hurst Price List	Paint Line	0		13.19	158.28	8/22/2019 0:00	DC1	628
439122	62.1	#N/A	4	Shipped	EA	21.69	Hurst Price List	Sundry Line	0		21.69	86.76	8/22/2019 0:00	DC1	628
439122	63.1	024407P6	20	Shipped	EA	11.3	Hurst Price List	Paint Line	0		11.3	226	8/22/2019 0:00	DC1	628
439121	1.1	023403P8	4	Picked	EA	13.06	Hurst Price List	Paint Line	0		13.06	52.24	8/22/2019 0:00	DC1	1107
439121	2.1	#N/A	9	Picked	EA	5.8	Hurst Price List	Sundry Line	0		5.8	52.2	8/22/2019 0:00	DC1	1107
439121	3.1	024009P4	18	Picked	EA	3.87	Hurst Price List	Paint Line	0		3.87	69.66	8/22/2019 0:00	DC1	1107
439121	4.1	024009P8	27	Picked	EA	3.16	Hurst Price List	Paint Line	0		3.16	85.32	8/22/2019 0:00	DC1	1107
439121	5.1	024009P10	27	Picked	EA	2.97	Hurst Price List	Paint Line	0		2.97	80.19	8/22/2019 0:00	DC1	1107
