Order	Line	Ordered Item	Qty	Status	UOM	Unit Selling Price	Price List	Line Type	Qty Cancelled	Qty Fulfilled	List Price	Extended Price	Request Date	Warehouse	Ship To Location
444340	1.1	023408P6	8	Picked	EA	9.75	Hurst Price List	Paint Line	0		9.75	78	11/15/2019 0:00	DC1	208
444340	2.1	024009P0	12	Picked	EA	12.81	Hurst Price List	Paint Line	0		12.81	153.72	11/15/2019 0:00	DC1	208
444340	3.1	024407P6	4	Picked	EA	11.3	Hurst Price List	Paint Line	0		11.3	45.2	11/15/2019 0:00	DC1	208
444340	4.1	023606P8	8	Picked	EA	12.24	Hurst Price List	Paint Line	0		12.24	97.92	11/15/2019 0:00	DC1	208
444340	5.1	024407P2	8	Picked	EA	10.38	Hurst Price List	Paint Line	0		10.38	83.04	11/15/2019 0:00	DC1	208
444340	6.1	023407P10	8	Picked	EA	12.66	Hurst Price List	Paint Line	0		12.66	101.28	11/15/2019 0:00	DC1	208
444340	7.1	024004P0	9	Picked	EA	3.35	Hurst Price List	Paint Line	0		3.35	30.15	11/15/2019 0:00	DC1	208
444340	8.1	024203P0	9	Picked	EA	3.71	Hurst Price List	Paint Line	0		3.71	33.39	11/15/2019 0:00	DC1	208
444340	9.1	024009P4	9	Picked	EA	3.87	Hurst Price List	Paint Line	0		3.87	34.83	11/15/2019 0:00	DC1	208
444340	10.1	024202P8	8	Picked	EA	55.45	Hurst Price List	Paint Line	0		55.45	443.6	11/15/2019 0:00	DC1	208
444340	11.1	023604P0	12	Picked	EA	41.2	Hurst Price List	Paint Line	0		41.2	494.4	11/15/2019 0:00	DC1	208
444340	12.1	023410P6	4	Picked	EA	13.48	Hurst Price List	Paint Line	0		13.48	53.92	11/15/2019 0:00	DC1	208
444340	13.1	024008P10	36	Picked	EA	62.63	Hurst Price List	Paint Line	0		62.63	2,254.68	11/15/2019 0:00	DC1	208
444340	14.1	023408P0	36	Picked	EA	57.57	Hurst Price List	Paint Line	0		57.57	2,072.52	11/15/2019 0:00	DC1	208
444340	15.1	023409P4	20	Picked	EA	54.23	Hurst Price List	Paint Line	0		54.23	1,084.60	11/15/2019 0:00	DC1	208
444340	16.1	023408P4	8	Picked	EA	52.47	Hurst Price List	Paint Line	0		52.47	419.76	11/15/2019 0:00	DC1	208
444340	17.1	#N/A	8	Picked	EA	13.72	Hurst Price List	Sundry Line	0		13.72	109.76	11/15/2019 0:00	DC1	208
444340	18.1	#N/A	12	Picked	EA	5.68	Hurst Price List	Sundry Line	0		5.68	68.16	11/15/2019 0:00	DC1	208
444340	19.1	024008P8	16	Picked	EA	13.67	Hurst Price List	Paint Line	0		13.67	218.72	11/15/2019 0:00	DC1	208
444340	20.1	024210P8	24	Picked	EA	10.19	Hurst Price List	Paint Line	0		10.19	244.56	11/15/2019 0:00	DC1	208
444340	21.1	023405P0	4	Picked	EA	11.64	Hurst Price List	Paint Line	0		11.64	46.56	11/15/2019 0:00	DC1	208
444340	22.1	023408P2	8	Picked	EA	11.64	Hurst Price List	Paint Line	0		11.64	93.12	11/15/2019 0:00	DC1	208
444335	1.1	024003P0	12	Picked	EA	10.01	Hurst Price List	Paint Line	0		10.01	120.12	11/15/2019 0:00	DC1	908
444335	2.1	024601P0	12	Picked	EA	8.26	Hurst Price List	Paint Line	0		8.26	99.12	11/15/2019 0:00	DC1	908
444335	3.1	023807P10	8	Picked	EA	13.61	Hurst Price List	Paint Line	0		13.61	108.88	11/15/2019 0:00	DC1	908
444335	4.1	023808P6	12	Picked	EA	13.19	Hurst Price List	Paint Line	0		13.19	158.28	11/15/2019 0:00	DC1	908
444335	5.1	024210P8	4	Picked	EA	10.19	Hurst Price List	Paint Line	0		10.19	40.76	11/15/2019 0:00	DC1	908
444335	6.1	023405P0	8	Picked	EA	11.64	Hurst Price List	Paint Line	0		11.64	93.12	11/15/2019 0:00	DC1	908
444335	7.1	023407P10	4	Picked	EA	12.66	Hurst Price List	Paint Line	0		12.66	50.64	11/15/2019 0:00	DC1	908
