Order	Line	Ordered Item	Qty	Status	UOM	Unit Selling Price	Price List	Line Type	Qty Cancelled	Qty Fulfilled	List Price	Extended Price	Request Date	Warehouse	Ship To Location
445379	1.1	024407P10	3	Picked	EA	53.92	Hurst Price List	Paint Line	0		53.92	161.76	12/6/2019 0:00	DC1	810
445379	2.1	024608P0	2	Picked	EA	64.75	Hurst Price List	Paint Line	0		64.75	129.5	12/6/2019 0:00	DC1	810
445379	3.1	023809P4	14	Picked	EA	65.38	Hurst Price List	Paint Line	0		65.38	915.32	12/6/2019 0:00	DC1	810
445379	4.1	023810P4	3	Picked	EA	68.24	Hurst Price List	Paint Line	0		68.24	204.72	12/6/2019 0:00	DC1	810
445379	5.1	023610P8	16	Picked	EA	68.15	Hurst Price List	Paint Line	0		68.15	1,090.40	12/6/2019 0:00	DC1	810
445379	6.1	024403P6	6	Picked	EA	71.95	Hurst Price List	Paint Line	0		71.95	431.7	12/6/2019 0:00	DC1	810
445379	7.1	023803P10	3	Picked	EA	69.04	Hurst Price List	Paint Line	0		69.04	207.12	12/6/2019 0:00	DC1	810
445379	8.1	023806P10	3	Picked	EA	70.13	Hurst Price List	Paint Line	0		70.13	210.39	12/6/2019 0:00	DC1	810
445379	9.1	024210P10	36	Picked	EA	44.81	Hurst Price List	Paint Line	0		44.81	1,613.16	12/6/2019 0:00	DC1	810
445379	10.1	024407P8	16	Picked	EA	50.76	Hurst Price List	Paint Line	0		50.76	812.16	12/6/2019 0:00	DC1	810
445379	11.1	024408P6	9	Picked	EA	55.64	Hurst Price List	Paint Line	0		55.64	500.76	12/6/2019 0:00	DC1	810
445379	12.1	024409P6	3	Picked	EA	43.89	Hurst Price List	Paint Line	0		43.89	131.67	12/6/2019 0:00	DC1	810
445379	13.1	024410P8	6	Picked	EA	55.7	Hurst Price List	Paint Line	0		55.7	334.2	12/6/2019 0:00	DC1	810
445379	14.1	024407P4	9	Picked	EA	46.18	Hurst Price List	Paint Line	0		46.18	415.62	12/6/2019 0:00	DC1	810
445379	15.1	023803P8	18	Picked	EA	4.28	Hurst Price List	Paint Line	0		4.28	77.04	12/6/2019 0:00	DC1	810
445379	16.1	023405P2	16	Picked	EA	52.49	Hurst Price List	Paint Line	0		52.49	839.84	12/6/2019 0:00	DC1	810
445379	17.1	023805P0	9	Picked	EA	3.73	Hurst Price List	Paint Line	0		3.73	33.57	12/6/2019 0:00	DC1	810
445379	18.1	024410P6	9	Picked	EA	3.61	Hurst Price List	Paint Line	0		3.61	32.49	12/6/2019 0:00	DC1	810
445379	19.1	024006P8	4	Picked	EA	14.69	Hurst Price List	Paint Line	0		14.69	58.76	12/6/2019 0:00	DC1	810
445379	20.1	023609P2	8	Picked	EA	15.42	Hurst Price List	Paint Line	0		15.42	123.36	12/6/2019 0:00	DC1	810
445379	21.1	023609P10	8	Picked	EA	15.53	Hurst Price List	Paint Line	0		15.53	124.24	12/6/2019 0:00	DC1	810
445379	22.1	023406P6	4	Picked	EA	12.91	Hurst Price List	Paint Line	0		12.91	51.64	12/6/2019 0:00	DC1	810
445379	23.1	023407P6	8	Picked	EA	13.02	Hurst Price List	Paint Line	0		13.02	104.16	12/6/2019 0:00	DC1	810
445379	24.1	023410P2	8	Picked	EA	13.55	Hurst Price List	Paint Line	0		13.55	108.4	12/6/2019 0:00	DC1	810
445379	25.1	023403P0	4	Picked	EA	13.58	Hurst Price List	Paint Line	0		13.58	54.32	12/6/2019 0:00	DC1	810
445379	26.1	023403P4	4	Picked	EA	13.66	Hurst Price List	Paint Line	0		13.66	54.64	12/6/2019 0:00	DC1	810
445379	27.1	023603P0	8	Picked	EA	12.61	Hurst Price List	Paint Line	0		12.61	100.88	12/6/2019 0:00	DC1	810
445379	28.1	023605P6	8	Picked	EA	12.72	Hurst Price List	Paint Line	0		12.72	101.76	12/6/2019 0:00	DC1	810
