Order	Line	Ordered Item	Qty	Status	UOM	Unit Selling Price	Price List	Line Type	Qty Cancelled	Qty Fulfilled	List Price	Extended Price	Request Date	Warehouse	Ship To Location
442795	1.1	023610P6	36	Picked	EA	14.78	Hurst Price List	Paint Line	0		14.78	532.08	10/22/2019 0:00	DC1	611
442795	2.1	#N/A	0	Cancelled	EA	76.38	Hurst Price List	Paint Line	6		76.38	0	10/22/2019 0:00	DC1	611
442795	3.1	023407P10	24	Picked	EA	12.66	Hurst Price List	Paint Line	0		12.66	303.84	10/22/2019 0:00	DC1	611
442795	4.1	#N/A	8	Picked	EA	20.97	Hurst Price List	Sundry Line	0		20.97	167.76	10/22/2019 0:00	DC1	611
442795	5.1	024410P2	9	Picked	EA	3.78	Hurst Price List	Paint Line	0		3.78	34.02	10/22/2019 0:00	DC1	611
442795	6.1	024203P2	9	Picked	EA	3.2	Hurst Price List	Paint Line	0		3.2	28.8	10/22/2019 0:00	DC1	611
442795	7.1	024004P0	9	Picked	EA	3.35	Hurst Price List	Paint Line	0		3.35	30.15	10/22/2019 0:00	DC1	611
442795	8.1	024409P10	9	Picked	EA	2.76	Hurst Price List	Paint Line	0		2.76	24.84	10/22/2019 0:00	DC1	611
442795	9.1	023805P0	9	Picked	EA	3.73	Hurst Price List	Paint Line	0		3.73	33.57	10/22/2019 0:00	DC1	611
442795	10.1	023607P4	9	Picked	EA	4.29	Hurst Price List	Paint Line	0		4.29	38.61	10/22/2019 0:00	DC1	611
442795	11.1	023805P6	9	Picked	EA	4.28	Hurst Price List	Paint Line	0		4.28	38.52	10/22/2019 0:00	DC1	611
442795	12.1	023803P8	9	Picked	EA	4.28	Hurst Price List	Paint Line	0		4.28	38.52	10/22/2019 0:00	DC1	611
442795	13.1	#N/A	4	Picked	EA	13.72	Hurst Price List	Sundry Line	0		13.72	54.88	10/22/2019 0:00	DC1	611
442795	14.1	#N/A	4	Picked	EA	23.36	Hurst Price List	Sundry Line	0		23.36	93.44	10/22/2019 0:00	DC1	611
442795	15.1	#N/A	4	Picked	EA	32.44	Hurst Price List	Sundry Line	0		32.44	129.76	10/22/2019 0:00	DC1	611
442795	16.1	#N/A	4	Picked	EA	17.8	Hurst Price List	Sundry Line	0		17.8	71.2	10/22/2019 0:00	DC1	611
442795	17.1	024009P0	4	Picked	EA	12.81	Hurst Price List	Paint Line	0		12.81	51.24	10/22/2019 0:00	DC1	611
442795	18.1	023607P8	4	Picked	EA	9.43	Hurst Price List	Paint Line	0		9.43	37.72	10/22/2019 0:00	DC1	611
442795	19.1	023405P10	0	Cancelled	EA	14.92	Hurst Price List	Paint Line	4		14.92	0	10/22/2019 0:00	DC1	611
442795	20.1	023405P0	8	Picked	EA	11.64	Hurst Price List	Paint Line	0		11.64	93.12	10/22/2019 0:00	DC1	611
442795	21.1	024008P8	8	Picked	EA	13.67	Hurst Price List	Paint Line	0		13.67	109.36	10/22/2019 0:00	DC1	611
442795	22.1	024401P4	0	Cancelled	EA	15.93	Hurst Price List	Paint Line	4		15.93	0	10/22/2019 0:00	DC1	611
442795	23.1	024401P8	4	Picked	EA	15.11	Hurst Price List	Paint Line	0		15.11	60.44	10/22/2019 0:00	DC1	611
442795	24.1	#N/A	4	Picked	EA	20.97	Hurst Price List	Sundry Line	0		20.97	83.88	10/22/2019 0:00	DC1	611
442795	25.1	#N/A	4	Picked	EA	18.69	Hurst Price List	Sundry Line	0		18.69	74.76	10/22/2019 0:00	DC1	611
442795	26.1	#N/A	24	Picked	EA	13.3	Hurst Price List	Paint Line	0		13.3	319.2	10/22/2019 0:00	DC1	611
442795	27.1	#N/A	4	Picked	EA	12.27	Hurst Price List	Paint Line	0		12.27	49.08	10/22/2019 0:00	DC1	611
442795	28.1	024201P6	4	Picked	EA	11.43	Hurst Price List	Paint Line	0		11.43	45.72	10/22/2019 0:00	DC1	611
442795	29.1	024603P8	4	Picked	EA	15.22	Hurst Price List	Paint Line	0		15.22	60.88	10/22/2019 0:00	DC1	611
442795	30.1	024210P8	16	Picked	EA	10.19	Hurst Price List	Paint Line	0		10.19	163.04	10/22/2019 0:00	DC1	611
442795	31.1	023409P2	4	Picked	EA	11.99	Hurst Price List	Paint Line	0		11.99	47.96	10/22/2019 0:00	DC1	611
442795	32.1	024409P2	12	Picked	EA	9.92	Hurst Price List	Paint Line	0		9.92	119.04	10/22/2019 0:00	DC1	611
442795	33.1	023406P0	0	Cancelled	EA	68.87	Hurst Price List	Paint Line	9		68.87	0	10/22/2019 0:00	DC1	611
442795	34.1	024407P0	16	Picked	EA	12.97	Hurst Price List	Paint Line	0		12.97	207.52	10/22/2019 0:00	DC1	611
442795	35.1	024407P2	8	Picked	EA	10.38	Hurst Price List	Paint Line	0		10.38	83.04	10/22/2019 0:00	DC1	611
442795	36.1	024601P00	12	Picked	EA	9.64	Hurst Price List	Paint Line	0		9.64	115.68	10/22/2019 0:00	DC1	611
442795	37.1	024203P6	8	Picked	EA	12.95	Hurst Price List	Paint Line	0		12.95	103.6	10/22/2019 0:00	DC1	611
442795	38.1	023606P8	12	Picked	EA	12.24	Hurst Price List	Paint Line	0		12.24	146.88	10/22/2019 0:00	DC1	611
442795	39.1	023610P10	8	Picked	EA	13.53	Hurst Price List	Paint Line	0		13.53	108.24	10/22/2019 0:00	DC1	611
442795	40.1	023801P6	4	Picked	EA	11.68	Hurst Price List	Paint Line	0		11.68	46.72	10/22/2019 0:00	DC1	611
442795	41.1	024408P2	16	Picked	EA	12.27	Hurst Price List	Paint Line	0		12.27	196.32	10/22/2019 0:00	DC1	611
442795	42.1	023607P2	20	Picked	EA	14.98	Hurst Price List	Paint Line	0		14.98	299.6	10/22/2019 0:00	DC1	611
