Order	Line	Ordered Item	Qty	Status	UOM	Unit Selling Price	Price List	Line Type	Qty Cancelled	Qty Fulfilled	List Price	Extended Price	Request Date	Warehouse	Ship To Location	Secondary Shipping Qty
437835	35.1	#N/A	4	Closed	EA	52.45	Hurst Price List	Paint Line	0	4	52.45	209.8	8/2/2019 0:00	DC1	803	805
437835	36.1	023607P10	2	Closed	EA	41.02	Hurst Price List	Paint Line	0	2	41.02	82.04	8/2/2019 0:00	DC1	803	805
437835	37.1	024407P10	8	Closed	EA	53.92	Hurst Price List	Paint Line	0	8	53.92	431.36	8/2/2019 0:00	DC1	803	805
437835	38.1	024409P6	3	Closed	EA	43.89	Hurst Price List	Paint Line	0	3	43.89	131.67	8/2/2019 0:00	DC1	803	805
437835	39.1	024407P4	3	Closed	EA	46.18	Hurst Price List	Paint Line	0	3	46.18	138.54	8/2/2019 0:00	DC1	803	805
437835	40.1	023607P0	4	Closed	EA	55.45	Hurst Price List	Paint Line	0	4	55.45	221.8	8/2/2019 0:00	DC1	803	805
437835	41.1	024004P2	4	Closed	EA	50.35	Hurst Price List	Paint Line	0	4	50.35	201.4	8/2/2019 0:00	DC1	803	805
437835	42.1	023408P0	3	Closed	EA	57.57	Hurst Price List	Paint Line	0	3	57.57	172.71	8/2/2019 0:00	DC1	803	805
437835	43.1	023409P4	4	Closed	EA	54.23	Hurst Price List	Paint Line	0	4	54.23	216.92	8/2/2019 0:00	DC1	803	805
437835	44.1	023403P10	8	Closed	EA	59.57	Hurst Price List	Paint Line	0	8	59.57	476.56	8/2/2019 0:00	DC1	803	805
437835	45.1	023803P6	4	Closed	EA	14.95	Hurst Price List	Paint Line	0	4	14.95	59.8	8/2/2019 0:00	DC1	803	805
437835	46.1	023406P8	4	Closed	EA	58.79	Hurst Price List	Paint Line	0	4	58.79	235.16	8/2/2019 0:00	DC1	803	805
437835	47.1	023403P2	8	Closed	EA	62.15	Hurst Price List	Paint Line	0	8	62.15	497.2	8/2/2019 0:00	DC1	803	805
437835	48.1	023403P6	4	Closed	EA	62.52	Hurst Price List	Paint Line	0	4	62.52	250.08	8/2/2019 0:00	DC1	803	805
437835	49.1	023609P4	8	Closed	EA	71.33	Hurst Price List	Paint Line	0	8	71.33	570.64	8/2/2019 0:00	DC1	803	805
437835	50.1	023809P4	4	Closed	EA	65.38	Hurst Price List	Paint Line	0	4	65.38	261.52	8/2/2019 0:00	DC1	803	805
437835	51.1	024201P10	4	Closed	EA	42.47	Hurst Price List	Paint Line	0	4	42.47	169.88	8/2/2019 0:00	DC1	803	805
437835	52.1	023607P6	3	Closed	EA	45.57	Hurst Price List	Paint Line	0	3	45.57	136.71	8/2/2019 0:00	DC1	803	805
437835	53.1	024010P8	8	Closed	EA	44.65	Hurst Price List	Paint Line	0	8	44.65	357.2	8/2/2019 0:00	DC1	803	805
437835	54.1	024205P0	4	Closed	EA	52.47	Hurst Price List	Paint Line	0	4	52.47	209.88	8/2/2019 0:00	DC1	803	805
437835	55.1	#N/A	18	Closed	EA	11.29	Hurst Price List	Sundry Line	0	18	11.29	203.22	8/2/2019 0:00	DC1	803	805
437835	56.1	023405P0	12	Closed	EA	11.64	Hurst Price List	Paint Line	0	12	11.64	139.68	8/2/2019 0:00	DC1	803	805
437835	57.1	#N/A	4	Closed	EA	17.8	Hurst Price List	Sundry Line	0	4	17.8	71.2	8/2/2019 0:00	DC1	803	805
437835	58.1	#N/A	4	Closed	EA	13.72	Hurst Price List	Sundry Line	0	4	13.72	54.88	8/2/2019 0:00	DC1	803	805
437835	59.1	#N/A	18	Closed	EA	5.68	Hurst Price List	Sundry Line	0	18	5.68	102.24	8/2/2019 0:00	DC1	803	805
437835	60.1	023408P6	8	Closed	EA	9.75	Hurst Price List	Paint Line	0	8	9.75	78	8/2/2019 0:00	DC1	803	805
437835	61.1	023408P10	8	Closed	EA	10.71	Hurst Price List	Paint Line	0	8	10.71	85.68	8/2/2019 0:00	DC1	803	805
437835	62.1	023409P2	4	Closed	EA	11.99	Hurst Price List	Paint Line	0	4	11.99	47.96	8/2/2019 0:00	DC1	803	805
437834	1.1	023407P10	12	Picked	EA	12.66	Hurst Price List	Paint Line	0		12.66	151.92	8/2/2019 0:00	DC1	1107	1109
437834	2.1	023808P10	36	Picked	EA	60.22	Hurst Price List	Paint Line	0		60.22	2,167.92	8/2/2019 0:00	DC1	1107	1109
437834	3.1	023808P0	9	Picked	EA	62.31	Hurst Price List	Paint Line	0		62.31	560.79	8/2/2019 0:00	DC1	1107	1109
437834	4.1	024601P2	9	Picked	EA	35.55	Hurst Price List	Paint Line	0		35.55	319.95	8/2/2019 0:00	DC1	1107	1109
437834	5.1	024003P2	36	Picked	EA	44.34	Hurst Price List	Paint Line	0		44.34	1,596.24	8/2/2019 0:00	DC1	1107	1109
437834	6.1	024004P8	9	Picked	EA	44.47	Hurst Price List	Paint Line	0		44.47	400.23	8/2/2019 0:00	DC1	1107	1109
437834	7.1	024210P10	36	Picked	EA	44.81	Hurst Price List	Paint Line	0		44.81	1,613.16	8/2/2019 0:00	DC1	1107	1109
437834	8.1	023408P0	36	Picked	EA	57.57	Hurst Price List	Paint Line	0		57.57	2,072.52	8/2/2019 0:00	DC1	1107	1109
437834	9.1	023409P8	3	Picked	EA	50.37	Hurst Price List	Paint Line	0		50.37	151.11	8/2/2019 0:00	DC1	1107	1109
437834	10.1	023405P8	3	Picked	EA	72.29	Hurst Price List	Paint Line	0		72.29	216.87	8/2/2019 0:00	DC1	1107	1109
437834	11.1	024407P8	12	Picked	EA	50.76	Hurst Price List	Paint Line	0		50.76	609.12	8/2/2019 0:00	DC1	1107	1109
437834	12.1	024407P4	6	Picked	EA	46.18	Hurst Price List	Paint Line	0		46.18	277.08	8/2/2019 0:00	DC1	1107	1109
437834	13.1	024204P6	9	Picked	EA	47.34	Hurst Price List	Paint Line	0		47.34	426.06	8/2/2019 0:00	DC1	1107	1109
437834	14.1	023609P0	9	Picked	EA	69.17	Hurst Price List	Paint Line	0		69.17	622.53	8/2/2019 0:00	DC1	1107	1109
437834	15.1	023608P4	6	Picked	EA	67.35	Hurst Price List	Paint Line	0		67.35	404.1	8/2/2019 0:00	DC1	1107	1109
437834	16.1	023606P2	3	Picked	EA	58.42	Hurst Price List	Paint Line	0		58.42	175.26	8/2/2019 0:00	DC1	1107	1109
437834	17.1	024210P2	36	Picked	EA	41.39	Hurst Price List	Paint Line	0		41.39	1,490.04	8/2/2019 0:00	DC1	1107	1109
437834	18.1	023810P4	3	Picked	EA	68.24	Hurst Price List	Paint Line	0		68.24	204.72	8/2/2019 0:00	DC1	1107	1109
437834	19.1	023610P8	36	Picked	EA	68.15	Hurst Price List	Paint Line	0		68.15	2,453.40	8/2/2019 0:00	DC1	1107	1109
437834	20.1	024403P6	3	Picked	EA	71.95	Hurst Price List	Paint Line	0		71.95	215.85	8/2/2019 0:00	DC1	1107	1109
437834	21.1	023805P8	3	Picked	EA	68.95	Hurst Price List	Paint Line	0		68.95	206.85	8/2/2019 0:00	DC1	1107	1109
437834	22.1	024002P10	6	Picked	EA	53.18	Hurst Price List	Paint Line	0		53.18	319.08	8/2/2019 0:00	DC1	1107	1109
437834	23.1	024001P2	9	Picked	EA	51.25	Hurst Price List	Paint Line	0		51.25	461.25	8/2/2019 0:00	DC1	1107	1109
437834	24.1	023401P2	6	Picked	EA	46.98	Hurst Price List	Paint Line	0		46.98	281.88	8/2/2019 0:00	DC1	1107	1109
437834	25.1	023407P0	3	Picked	EA	58.53	Hurst Price List	Paint Line	0		58.53	175.59	8/2/2019 0:00	DC1	1107	1109
437834	26.1	#N/A	8	Picked	EA	13.72	Hurst Price List	Sundry Line	0		13.72	109.76	8/2/2019 0:00	DC1	1107	1109
437834	27.1	#N/A	6	Picked	EA	32.44	Hurst Price List	Sundry Line	0		32.44	194.64	8/2/2019 0:00	DC1	1107	1109
437834	28.1	024210P8	32	Picked	EA	10.19	Hurst Price List	Paint Line	0		10.19	326.08	8/2/2019 0:00	DC1	1107	1109
437834	29.1	023809P2	12	Picked	EA	14.22	Hurst Price List	Paint Line	0		14.22	170.64	8/2/2019 0:00	DC1	1107	1109
437834	30.1	024407P0	20	Picked	EA	12.97	Hurst Price List	Paint Line	0		12.97	259.4	8/2/2019 0:00	DC1	1107	1109
437834	31.1	024403P4	4	Picked	EA	15.54	Hurst Price List	Paint Line	0		15.54	62.16	8/2/2019 0:00	DC1	1107	1109
437834	32.1	023806P8	4	Picked	EA	15.17	Hurst Price List	Paint Line	0		15.17	60.68	8/2/2019 0:00	DC1	1107	1109
437834	33.1	023810P8	12	Picked	EA	12.4	Hurst Price List	Paint Line	0		12.4	148.8	8/2/2019 0:00	DC1	1107	1109
437834	34.1	023809P10	4	Picked	EA	11.72	Hurst Price List	Paint Line	0		11.72	46.88	8/2/2019 0:00	DC1	1107	1109
437834	35.1	024005P8	4	Picked	EA	9.96	Hurst Price List	Paint Line	0		9.96	39.84	8/2/2019 0:00	DC1	1107	1109
437834	36.1	023610P10	4	Picked	EA	13.53	Hurst Price List	Paint Line	0		13.53	54.12	8/2/2019 0:00	DC1	1107	1109
437834	37.1	023801P2	8	Picked	EA	12.06	Hurst Price List	Paint Line	0		12.06	96.48	8/2/2019 0:00	DC1	1107	1109
437834	38.1	023801P6	8	Picked	EA	11.68	Hurst Price List	Paint Line	0		11.68	93.44	8/2/2019 0:00	DC1	1107	1109
437834	39.1	024409P2	12	Picked	EA	9.92	Hurst Price List	Paint Line	0		9.92	119.04	8/2/2019 0:00	DC1	1107	1109
437834	40.1	024601P00	12	Picked	EA	9.64	Hurst Price List	Paint Line	0		9.64	115.68	8/2/2019 0:00	DC1	1107	1109
437834	41.1	024203P10	12	Picked	EA	10.61	Hurst Price List	Paint Line	0		10.61	127.32	8/2/2019 0:00	DC1	1107	1109
437834	42.1	023608P0	4	Picked	EA	14.62	Hurst Price List	Paint Line	0		14.62	58.48	8/2/2019 0:00	DC1	1107	1109
437834	43.1	023606P8	4	Picked	EA	12.24	Hurst Price List	Paint Line	0		12.24	48.96	8/2/2019 0:00	DC1	1107	1109
437834	44.1	023804P10	4	Picked	EA	12.75	Hurst Price List	Paint Line	0		12.75	51	8/2/2019 0:00	DC1	1107	1109
437834	45.1	024602P4	8	Picked	EA	17.29	Hurst Price List	Paint Line	0		17.29	138.32	8/2/2019 0:00	DC1	1107	1109
437834	46.1	024602P10	8	Picked	EA	13.89	Hurst Price List	Paint Line	0		13.89	111.12	8/2/2019 0:00	DC1	1107	1109
437834	47.1	024608P2	8	Picked	EA	17.92	Hurst Price List	Paint Line	0		17.92	143.36	8/2/2019 0:00	DC1	1107	1109
437834	48.1	023408P2	4	Picked	EA	11.64	Hurst Price List	Paint Line	0		11.64	46.56	8/2/2019 0:00	DC1	1107	1109
437834	49.1	023408P6	4	Picked	EA	9.75	Hurst Price List	Paint Line	0		9.75	39	8/2/2019 0:00	DC1	1107	1109
437834	50.1	023408P10	4	Picked	EA	10.71	Hurst Price List	Paint Line	0		10.71	42.84	8/2/2019 0:00	DC1	1107	1109
437834	51.1	023604P4	4	Picked	EA	8.89	Hurst Price List	Paint Line	0		8.89	35.56	8/2/2019 0:00	DC1	1107	1109
437834	52.1	023604P8	4	Picked	EA	10.26	Hurst Price List	Paint Line	0		10.26	41.04	8/2/2019 0:00	DC1	1107	1109
437834	53.1	024405P4	4	Picked	EA	12.17	Hurst Price List	Paint Line	0		12.17	48.68	8/2/2019 0:00	DC1	1107	1109
437834	54.1	024406P2	4	Picked	EA	10.61	Hurst Price List	Paint Line	0		10.61	42.44	8/2/2019 0:00	DC1	1107	1109
437834	55.1	#N/A	8	Picked	EA	18.69	Hurst Price List	Sundry Line	0		18.69	149.52	8/2/2019 0:00	DC1	1107	1109
437834	56.1	#N/A	12	Picked	EA	16.45	Hurst Price List	Sundry Line	0		16.45	197.4	8/2/2019 0:00	DC1	1107	1109
437834	57.1	#N/A	8	Picked	EA	20.97	Hurst Price List	Sundry Line	0		20.97	167.76	8/2/2019 0:00	DC1	1107	1109
437834	58.1	#N/A	8	Picked	EA	20.97	Hurst Price List	Sundry Line	0		20.97	167.76	8/2/2019 0:00	DC1	1107	1109
437834	59.1	024409P4	9	Picked	EA	3.02	Hurst Price List	Paint Line	0		3.02	27.18	8/2/2019 0:00	DC1	1107	1109
437834	60.1	024409P10	9	Picked	EA	2.76	Hurst Price List	Paint Line	0		2.76	24.84	8/2/2019 0:00	DC1	1107	1109
437834	61.1	024408P10	9	Picked	EA	3.4	Hurst Price List	Paint Line	0		3.4	30.6	8/2/2019 0:00	DC1	1107	1109
437834	62.1	024202P10	9	Picked	EA	3.78	Hurst Price List	Paint Line	0		3.78	34.02	8/2/2019 0:00	DC1	1107	1109
437834	63.1	024410P10	9	Picked	EA	3.14	Hurst Price List	Paint Line	0		3.14	28.26	8/2/2019 0:00	DC1	1107	1109
437834	64.1	023606P10	18	Picked	EA	3.6	Hurst Price List	Paint Line	0		3.6	64.8	8/2/2019 0:00	DC1	1107	1109
437834	65.1	023802P4	9	Picked	EA	4.13	Hurst Price List	Paint Line	0		4.13	37.17	8/2/2019 0:00	DC1	1107	1109
437834	66.1	#N/A	18	Picked	EA	4.72	Hurst Price List	Sundry Line	0		4.72	84.96	8/2/2019 0:00	DC1	1107	1109
437834	67.1	#N/A	9	Picked	EA	5.17	Hurst Price List	Sundry Line	0		5.17	46.53	8/2/2019 0:00	DC1	1107	1109
437834	68.1	023801P10	9	Picked	EA	4.27	Hurst Price List	Paint Line	0		4.27	38.43	8/2/2019 0:00	DC1	1107	1109
437834	69.1	024003P10	4	Picked	EA	11.22	Hurst Price List	Paint Line	0		11.22	44.88	8/2/2019 0:00	DC1	1107	1109
437833	1.1	024210P10	8	Picked	EA	44.81	Hurst Price List	Paint Line	0		44.81	358.48	8/2/2019 0:00	DC1	925	927
437833	2.1	024607P4	8	Picked	EA	54.01	Hurst Price List	Paint Line	0		54.01	432.08	8/2/2019 0:00	DC1	925	927
437833	3.1	024607P8	4	Picked	EA	50.8	Hurst Price List	Paint Line	0		50.8	203.2	8/2/2019 0:00	DC1	925	927
437833	4.1	023810P4	7	Picked	EA	68.24	Hurst Price List	Paint Line	0		68.24	477.68	8/2/2019 0:00	DC1	925	927
437833	5.1	023402P2	7	Picked	EA	47.46	Hurst Price List	Paint Line	0		47.46	332.22	8/2/2019 0:00	DC1	925	927
437833	6.1	023406P8	8	Picked	EA	58.79	Hurst Price List	Paint Line	0		58.79	470.32	8/2/2019 0:00	DC1	925	927
437833	7.1	023407P0	3	Picked	EA	58.53	Hurst Price List	Paint Line	0		58.53	175.59	8/2/2019 0:00	DC1	925	927
437833	8.1	024007P0	4	Picked	EA	61.62	Hurst Price List	Paint Line	0		61.62	246.48	8/2/2019 0:00	DC1	925	927
437833	9.1	023410P4	2	Picked	EA	61.96	Hurst Price List	Paint Line	0		61.96	123.92	8/2/2019 0:00	DC1	925	927
437833	10.1	023410P8	5	Picked	EA	59.84	Hurst Price List	Paint Line	0		59.84	299.2	8/2/2019 0:00	DC1	925	927
437833	11.1	023601P0	3	Picked	EA	60.13	Hurst Price List	Paint Line	0		60.13	180.39	8/2/2019 0:00	DC1	925	927
437833	12.1	023405P2	2	Picked	EA	52.49	Hurst Price List	Paint Line	0		52.49	104.98	8/2/2019 0:00	DC1	925	927
437833	13.1	023808P10	5	Picked	EA	60.22	Hurst Price List	Paint Line	0		60.22	301.1	8/2/2019 0:00	DC1	925	927
437833	14.1	024003P2	6	Picked	EA	44.34	Hurst Price List	Paint Line	0		44.34	266.04	8/2/2019 0:00	DC1	925	927
437833	15.1	024210P8	16	Picked	EA	10.19	Hurst Price List	Paint Line	0		10.19	163.04	8/2/2019 0:00	DC1	925	927
437833	16.1	023407P10	8	Picked	EA	12.66	Hurst Price List	Paint Line	0		12.66	101.28	8/2/2019 0:00	DC1	925	927
437833	17.1	023403P8	4	Picked	EA	13.06	Hurst Price List	Paint Line	0		13.06	52.24	8/2/2019 0:00	DC1	925	927
437833	18.1	023401P4	4	Picked	EA	10.5	Hurst Price List	Paint Line	0		10.5	42	8/2/2019 0:00	DC1	925	927
437833	19.1	023610P0	12	Picked	EA	15.37	Hurst Price List	Paint Line	0		15.37	184.44	8/2/2019 0:00	DC1	925	927
437833	20.1	023406P10	8	Picked	EA	12.86	Hurst Price List	Paint Line	0		12.86	102.88	8/2/2019 0:00	DC1	925	927
437833	21.1	023602P6	8	Picked	EA	13.12	Hurst Price List	Paint Line	0		13.12	104.96	8/2/2019 0:00	DC1	925	927
437833	22.1	023608P10	8	Picked	EA	15.46	Hurst Price List	Paint Line	0		15.46	123.68	8/2/2019 0:00	DC1	925	927
437833	23.1	023408P0	5	Picked	EA	57.57	Hurst Price List	Paint Line	0		57.57	287.85	8/2/2019 0:00	DC1	925	927
437833	24.1	024003P10	4	Picked	EA	11.22	Hurst Price List	Paint Line	0		11.22	44.88	8/2/2019 0:00	DC1	925	927
437833	25.1	023809P2	8	Picked	EA	14.22	Hurst Price List	Paint Line	0		14.22	113.76	8/2/2019 0:00	DC1	925	927
437833	26.1	023610P6	4	Picked	EA	14.78	Hurst Price List	Paint Line	0		14.78	59.12	8/2/2019 0:00	DC1	925	927
437833	27.1	023807P10	4	Picked	EA	13.61	Hurst Price List	Paint Line	0		13.61	54.44	8/2/2019 0:00	DC1	925	927
437833	28.1	023808P6	20	Picked	EA	13.19	Hurst Price List	Paint Line	0		13.19	263.8	8/2/2019 0:00	DC1	925	927
437833	29.1	023405P0	4	Picked	EA	11.64	Hurst Price List	Paint Line	0		11.64	46.56	8/2/2019 0:00	DC1	925	927
437833	30.1	023405P4	4	Picked	EA	11.24	Hurst Price List	Paint Line	0		11.24	44.96	8/2/2019 0:00	DC1	925	927
437833	31.1	024408P2	8	Picked	EA	12.27	Hurst Price List	Paint Line	0		12.27	98.16	8/2/2019 0:00	DC1	925	927
437833	32.1	024410P4	12	Picked	EA	12.29	Hurst Price List	Paint Line	0		12.29	147.48	8/2/2019 0:00	DC1	925	927
437833	33.1	024407P2	12	Picked	EA	10.38	Hurst Price List	Paint Line	0		10.38	124.56	8/2/2019 0:00	DC1	925	927
437833	34.1	023409P4	7	Picked	EA	54.23	Hurst Price List	Paint Line	0		54.23	379.61	8/2/2019 0:00	DC1	925	927
437833	35.1	024601P00	16	Picked	EA	9.64	Hurst Price List	Paint Line	0		9.64	154.24	8/2/2019 0:00	DC1	925	927
437833	36.1	024203P6	4	Picked	EA	12.95	Hurst Price List	Paint Line	0		12.95	51.8	8/2/2019 0:00	DC1	925	927
437833	37.1	023607P2	16	Picked	EA	14.98	Hurst Price List	Paint Line	0		14.98	239.68	8/2/2019 0:00	DC1	925	927
437833	38.1	023606P8	4	Picked	EA	12.24	Hurst Price List	Paint Line	0		12.24	48.96	8/2/2019 0:00	DC1	925	927
437833	39.1	023409P2	4	Picked	EA	11.99	Hurst Price List	Paint Line	0		11.99	47.96	8/2/2019 0:00	DC1	925	927
437833	40.1	024008P8	4	Picked	EA	13.67	Hurst Price List	Paint Line	0		13.67	54.68	8/2/2019 0:00	DC1	925	927
437833	41.1	024407P6	8	Picked	EA	11.3	Hurst Price List	Paint Line	0		11.3	90.4	8/2/2019 0:00	DC1	925	927
437833	42.1	024202P2	4	Picked	EA	9.64	Hurst Price List	Paint Line	0		9.64	38.56	8/2/2019 0:00	DC1	925	927
437833	43.1	024406P6	4	Picked	EA	9.65	Hurst Price List	Paint Line	0		9.65	38.6	8/2/2019 0:00	DC1	925	927
437833	44.1	024606P6	8	Picked	EA	15.52	Hurst Price List	Paint Line	0		15.52	124.16	8/2/2019 0:00	DC1	925	927
437833	45.1	023403P10	3	Picked	EA	59.57	Hurst Price List	Paint Line	0		59.57	178.71	8/2/2019 0:00	DC1	925	927
437833	46.1	024607P2	4	Picked	EA	11.95	Hurst Price List	Paint Line	0		11.95	47.8	8/2/2019 0:00	DC1	925	927
437833	47.1	023810P2	4	Picked	EA	14.79	Hurst Price List	Paint Line	0		14.79	59.16	8/2/2019 0:00	DC1	925	927
437833	48.1	023806P8	4	Picked	EA	15.17	Hurst Price List	Paint Line	0		15.17	60.68	8/2/2019 0:00	DC1	925	927
437833	49.1	024602P0	8	Picked	EA	13.59	Hurst Price List	Paint Line	0		13.59	108.72	8/2/2019 0:00	DC1	925	927
437833	50.1	023406P6	4	Picked	EA	12.91	Hurst Price List	Paint Line	0		12.91	51.64	8/2/2019 0:00	DC1	925	927
437833	51.1	023410P2	4	Picked	EA	13.55	Hurst Price List	Paint Line	0		13.55	54.2	8/2/2019 0:00	DC1	925	927
437833	52.1	023403P4	4	Picked	EA	13.66	Hurst Price List	Paint Line	0		13.66	54.64	8/2/2019 0:00	DC1	925	927
437833	53.1	023602P2	4	Picked	EA	13.16	Hurst Price List	Paint Line	0		13.16	52.64	8/2/2019 0:00	DC1	925	927
437833	54.1	#N/A	4	Picked	EA	9.31	Hurst Price List	Sundry Line	0		9.31	37.24	8/2/2019 0:00	DC1	925	927
437833	55.1	024009P4	27	Picked	EA	3.87	Hurst Price List	Paint Line	0		3.87	104.49	8/2/2019 0:00	DC1	925	927
437833	56.1	024407P8	9	Picked	EA	50.76	Hurst Price List	Paint Line	0		50.76	456.84	8/2/2019 0:00	DC1	925	927
437833	57.1	024009P6	18	Picked	EA	3.74	Hurst Price List	Paint Line	0		3.74	67.32	8/2/2019 0:00	DC1	925	927
437833	58.1	024009P8	9	Picked	EA	3.16	Hurst Price List	Paint Line	0		3.16	28.44	8/2/2019 0:00	DC1	925	927
437833	59.1	024009P10	9	Picked	EA	2.97	Hurst Price List	Paint Line	0		2.97	26.73	8/2/2019 0:00	DC1	925	927
437833	60.1	024408P4	9	Picked	EA	3.61	Hurst Price List	Paint Line	0		3.61	32.49	8/2/2019 0:00	DC1	925	927
437833	61.1	023606P10	9	Picked	EA	3.6	Hurst Price List	Paint Line	0		3.6	32.4	8/2/2019 0:00	DC1	925	927
437833	62.1	023805P6	9	Picked	EA	4.28	Hurst Price List	Paint Line	0		4.28	38.52	8/2/2019 0:00	DC1	925	927
437833	63.1	#N/A	9	Picked	EA	5.78	Hurst Price List	Sundry Line	0		5.78	52.02	8/2/2019 0:00	DC1	925	927
437833	64.1	#N/A	4	Picked	EA	16.78	Hurst Price List	Sundry Line	0		16.78	67.12	8/2/2019 0:00	DC1	925	927
437833	65.1	#N/A	2	Picked	EA	13.72	Hurst Price List	Sundry Line	0		13.72	27.44	8/2/2019 0:00	DC1	925	927
437833	66.1	#N/A	2	Picked	EA	23.36	Hurst Price List	Sundry Line	0		23.36	46.72	8/2/2019 0:00	DC1	925	927
437833	67.1	024407P10	4	Picked	EA	53.92	Hurst Price List	Paint Line	0		53.92	215.68	8/2/2019 0:00	DC1	925	927
437833	68.1	#N/A	2	Picked	EA	32.44	Hurst Price List	Sundry Line	0		32.44	64.88	8/2/2019 0:00	DC1	925	927
437833	69.1	#N/A	6	Picked	EA	5.68	Hurst Price List	Sundry Line	0		5.68	34.08	8/2/2019 0:00	DC1	925	927
437833	70.1	#N/A	6	Picked	EA	11.29	Hurst Price List	Sundry Line	0		11.29	67.74	8/2/2019 0:00	DC1	925	927
437833	71.1	023604P6	4	Picked	EA	38.7	Hurst Price List	Paint Line	0		38.7	154.8	8/2/2019 0:00	DC1	925	927
437833	72.1	024407P4	8	Picked	EA	46.18	Hurst Price List	Paint Line	0		46.18	369.44	8/2/2019 0:00	DC1	925	927
437833	73.1	024606P10	4	Picked	EA	67.44	Hurst Price List	Paint Line	0		67.44	269.76	8/2/2019 0:00	DC1	925	927
437831	1.1	024410P4	12	Picked	EA	12.29	Hurst Price List	Paint Line	0		12.29	147.48	8/2/2019 0:00	DC1	228	230
437831	2.1	#N/A	12	Picked	EA	7.2	Hurst Price List	Sundry Line	0		7.2	86.4	8/2/2019 0:00	DC1	228	230
437831	3.1	#N/A	6	Picked	EA	8.38	Hurst Price List	Sundry Line	0		8.38	50.28	8/2/2019 0:00	DC1	228	230
437831	4.1	#N/A	12	Picked	EA	5.68	Hurst Price List	Sundry Line	0		5.68	68.16	8/2/2019 0:00	DC1	228	230
437831	5.1	#N/A	6	Picked	EA	11.29	Hurst Price List	Sundry Line	0		11.29	67.74	8/2/2019 0:00	DC1	228	230
437831	6.1	023607P10	8	Picked	EA	41.02	Hurst Price List	Paint Line	0		41.02	328.16	8/2/2019 0:00	DC1	228	230
437831	7.1	#N/A	12	Picked	EA	21.69	Hurst Price List	Sundry Line	0		21.69	260.28	8/2/2019 0:00	DC1	228	230
437831	8.1	#N/A	8	Picked	EA	98.09	Hurst Price List	Sundry Line	0		98.09	784.72	8/2/2019 0:00	DC1	228	230
437831	9.1	023808P0	4	Picked	EA	62.31	Hurst Price List	Paint Line	0		62.31	249.24	8/2/2019 0:00	DC1	228	230
437831	10.1	023807P10	8	Picked	EA	13.61	Hurst Price List	Paint Line	0		13.61	108.88	8/2/2019 0:00	DC1	228	230
437831	11.1	024603P00	8	Picked	EA	42.47	Hurst Price List	Paint Line	0		42.47	339.76	8/2/2019 0:00	DC1	228	230
437831	12.1	#N/A	6	Picked	EA	13.72	Hurst Price List	Sundry Line	0		13.72	82.32	8/2/2019 0:00	DC1	228	230
437831	13.1	#N/A	6	Picked	EA	23.36	Hurst Price List	Sundry Line	0		23.36	140.16	8/2/2019 0:00	DC1	228	230
437831	14.1	#N/A	10	Picked	EA	17.8	Hurst Price List	Sundry Line	0		17.8	178	8/2/2019 0:00	DC1	228	230
437830	1.1	024601P00	20	Closed	EA	9.64	Hurst Price List	Paint Line	0	20	9.64	192.8	8/2/2019 0:00	DC1	818	820
437830	2.1	023801P2	8	Closed	EA	12.06	Hurst Price List	Paint Line	0	8	12.06	96.48	8/2/2019 0:00	DC1	818	820
437830	3.1	023407P10	24	Closed	EA	12.66	Hurst Price List	Paint Line	0	24	12.66	303.84	8/2/2019 0:00	DC1	818	820
437830	4.1	024003P0	32	Closed	EA	10.01	Hurst Price List	Paint Line	0	32	10.01	320.32	8/2/2019 0:00	DC1	818	820
437830	5.1	023808P6	24	Closed	EA	13.19	Hurst Price List	Paint Line	0	24	13.19	316.56	8/2/2019 0:00	DC1	818	820
437830	6.1	024408P2	8	Closed	EA	12.27	Hurst Price List	Paint Line	0	8	12.27	98.16	8/2/2019 0:00	DC1	818	820
437830	7.1	023408P2	8	Closed	EA	11.64	Hurst Price List	Paint Line	0	8	11.64	93.12	8/2/2019 0:00	DC1	818	820
437830	8.1	023408P6	20	Closed	EA	9.75	Hurst Price List	Paint Line	0	20	9.75	195	8/2/2019 0:00	DC1	818	820
437830	9.1	023408P10	20	Closed	EA	10.71	Hurst Price List	Paint Line	0	20	10.71	214.2	8/2/2019 0:00	DC1	818	820
437830	10.1	023408P4	16	Closed	EA	52.47	Hurst Price List	Paint Line	0	16	52.47	839.52	8/2/2019 0:00	DC1	818	820
437830	11.1	024003P2	36	Closed	EA	44.34	Hurst Price List	Paint Line	0	36	44.34	1,596.24	8/2/2019 0:00	DC1	818	820
437830	12.1	024601P0	8	Closed	EA	8.26	Hurst Price List	Paint Line	0	8	8.26	66.08	8/2/2019 0:00	DC1	818	820
437830	13.1	024602P6	20	Closed	EA	16.38	Hurst Price List	Paint Line	0	20	16.38	327.6	8/2/2019 0:00	DC1	818	820
437830	14.1	024602P10	20	Closed	EA	13.89	Hurst Price List	Paint Line	0	20	13.89	277.8	8/2/2019 0:00	DC1	818	820
437830	15.1	024008P10	36	Closed	EA	62.63	Hurst Price List	Paint Line	0	36	62.63	2,254.68	8/2/2019 0:00	DC1	818	820
437830	16.1	024009P2	0	Cancelled	EA	58.31	Hurst Price List	Paint Line	12		58.31	0	8/2/2019 0:00	DC1	818	820
