Order	Line	Ordered Item	Qty	Status	UOM	Unit Selling Price	Price List	Line Type	Qty Cancelled	Qty Fulfilled	List Price	Extended Price	Request Date	Warehouse	Ship To Location
442056	1.1	023604P8	4	Awaiting Shipping	EA	10.26	Hurst Price List	Paint Line	0		10.26	41.04	10/9/2019 0:00	701	1821
442056	2.1	024202P2	4	Awaiting Shipping	EA	9.64	Hurst Price List	Paint Line	0		9.64	38.56	10/9/2019 0:00	701	1821
442056	3.1	024202P4	2	Awaiting Shipping	EA	42.47	Hurst Price List	Paint Line	0		42.47	84.94	10/9/2019 0:00	701	1821
442056	4.1	024408P0	4	Awaiting Shipping	EA	11.93	Hurst Price List	Paint Line	0		11.93	47.72	10/9/2019 0:00	701	1821
442056	5.1	024201P4	6	Picked	EA	54.26	Hurst Price List	Paint Line	0		54.26	325.56	10/9/2019 0:00	701	1821
442056	6.1	024201P6	8	Awaiting Shipping	EA	11.43	Hurst Price List	Paint Line	0		11.43	91.44	10/9/2019 0:00	701	1821
442056	7.1	024405P6	2	Picked	EA	54.51	Hurst Price List	Paint Line	0		54.51	109.02	10/9/2019 0:00	701	1821
442056	8.1	024210P8	8	Awaiting Shipping	EA	10.19	Hurst Price List	Paint Line	0		10.19	81.52	10/9/2019 0:00	701	1821
442056	9.1	024403P10	4	Awaiting Shipping	EA	9.96	Hurst Price List	Paint Line	0		9.96	39.84	10/9/2019 0:00	701	1821
442056	10.1	024404P6	4	Awaiting Shipping	EA	10.89	Hurst Price List	Paint Line	0		10.89	43.56	10/9/2019 0:00	701	1821
442056	11.1	023405P0	8	Awaiting Shipping	EA	11.64	Hurst Price List	Paint Line	0		11.64	93.12	10/9/2019 0:00	701	1821
442056	12.1	024210P2	6	Picked	EA	41.39	Hurst Price List	Paint Line	0		41.39	248.34	10/9/2019 0:00	701	1821
442056	13.1	024410P8	6	Picked	EA	55.7	Hurst Price List	Paint Line	0		55.7	334.2	10/9/2019 0:00	701	1821
442056	14.1	023807P6	6	Picked	EA	50.68	Hurst Price List	Paint Line	0		50.68	304.08	10/9/2019 0:00	701	1821
442056	15.1	023808P0	2	Picked	EA	62.31	Hurst Price List	Paint Line	0		62.31	124.62	10/9/2019 0:00	701	1821
442056	16.1	#N/A	8	Awaiting Shipping	EA	20.14	Hurst Price List	Sundry Line	0		20.14	161.12	10/9/2019 0:00	701	1821
442056	17.1	#N/A	3	Awaiting Shipping	EA	6.03	Hurst Price List	Sundry Line	0		6.03	18.09	10/9/2019 0:00	701	1821
442056	18.1	024410P10	3	Awaiting Shipping	EA	3.14	Hurst Price List	Paint Line	0		3.14	9.42	10/9/2019 0:00	701	1821
442056	19.1	#N/A	4	Awaiting Shipping	EA	24.1	Hurst Price List	Sundry Line	0		24.1	96.4	10/9/2019 0:00	701	1821
442056	20.1	024006P2	4	Awaiting Shipping	EA	14.19	Hurst Price List	Paint Line	0		14.19	56.76	10/9/2019 0:00	701	1821
442056	21.1	#N/A	4	Awaiting Shipping	EA	23.85	Hurst Price List	Sundry Line	0		23.85	95.4	10/9/2019 0:00	701	1821
442056	22.1	#N/A	2	Picked	EA	114.27	Hurst Price List	Sundry Line	0		114.27	228.54	10/9/2019 0:00	701	1821
442056	23.1	#N/A	3	Awaiting Shipping	EA	6.69	Hurst Price List	Sundry Line	0		6.69	20.07	10/9/2019 0:00	701	1821
442056	24.1	024401P2	3	Picked	EA	84.59	Hurst Price List	Paint Line	0		84.59	253.77	10/9/2019 0:00	701	1821
442056	25.1	024602P00	3	Awaiting Shipping	EA	2.95	Hurst Price List	Paint Line	0		2.95	8.85	10/9/2019 0:00	701	1821
442056	26.1	024603P00	3	Awaiting Shipping	EA	42.47	Hurst Price List	Paint Line	0		42.47	127.41	10/9/2019 0:00	701	1821
442056	27.1	#N/A	4	Awaiting Shipping	EA	10.94	Hurst Price List	Sundry Line	0		10.94	43.76	10/9/2019 0:00	701	1821
442056	28.1	#N/A	2	Awaiting Shipping	EA	30.46	Hurst Price List	Sundry Line	0		30.46	60.92	10/9/2019 0:00	701	1821
442056	29.1	#N/A	2	Awaiting Shipping	EA	30.46	Hurst Price List	Sundry Line	0		30.46	60.92	10/9/2019 0:00	701	1821
442056	30.1	#N/A	4	Awaiting Shipping	EA	14.37	Hurst Price List	Sundry Line	0		14.37	57.48	10/9/2019 0:00	701	1821
